,Sample_id,Carbon source,Metabolite,Concentration [uM],Hours,Bioreactor,AUC [gDW*h/L],Z-score
3498,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,N-acetylphenylalanine,,14.0,REL02,3.5031324525164917,-0.2713472591518982
3499,SM_MPTA_112023_M9_Galactose_003_42,Galactose,N-acetylphenylalanine,,0.0,,0.0,
3500,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,N-acetylphenylalanine,,20.0,REL03,7.426058906659442,1.9039395669974437
3501,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,N-acetylphenylalanine,,16.0,REL08,1.099304187854922,-0.029881404814391
3502,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,N-acetylphenylalanine,,10.0,REL08,0.3217909293828691,-0.9143036733121516
3503,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,N-acetylphenylalanine,,10.0,REL09,0.296012098023468,-1.0269512331698951
3504,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,N-acetylphenylalanine,,0.0,,0.0,
3505,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,N-acetylphenylalanine,,16.0,REL09,1.1067118980156694,-0.0981542393483794
3506,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,N-acetylphenylalanine,,14.0,REL03,2.1848684507093163,-0.2299295667754147
3507,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,N-acetylphenylalanine,,13.0,REL05,2.7850460023716854,0.4910172605570565
3508,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,N-acetylphenylalanine,,9.25,REL04,1.034068337324968,-0.4272408133778898
3509,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,N-acetylphenylalanine,,10.0,REL06,1.0771807208731472,-0.1917781291252529
3510,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,N-acetylputrescine,,10.0,REL04,1.4313031841181596,0.1451993890033906
3511,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,N-acetylputrescine,,16.0,REL07,1.224938952181199,1.7506021068709756
3512,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,N-acetylputrescine,,12.0,REL04,2.865121839561659,0.1884097282851802
3513,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,N-acetylputrescine,,6.0,REL01,0.3027227371464714,-0.8637525945104053
3514,SM_MPTA_112023_M9_Galactose_001_40,Galactose,N-acetylputrescine,,0.0,,0.0,-1.0757469649094378
3515,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,N-acetylputrescine,,0.0,,0.0,-1.076667921691846
3516,SM_MPTA_112023_M9_Galactose_002_41,Galactose,N-acetylputrescine,,0.0,,0.0,-1.0758282988680243
3517,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,N-acetylputrescine,,14.0,REL01,3.657264738592213,-0.0595161301790163
3518,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,N-acetylputrescine,,10.0,REL07,0.3182352285057104,-0.0396756874668324
3519,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,N-acetylputrescine,,6.0,REL05,0.1847473940054876,-0.811739791645821
3520,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,N-acetylputrescine,,12.0,REL01,2.122869171591218,-0.4701477515999152
3521,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,N-acetylputrescine,,6.0,REL02,0.3061863840245775,-0.9003635800418553
3522,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,N-acetylputrescine,,22.0,REL09,3.9376424130469174,2.09797293276082
3523,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,N-acetylputrescine,,11.0,REL05,1.4913949991123805,-0.0700568129213161
3524,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,N-acetylputrescine,,12.0,REL02,2.076109938736786,-0.5051963084139516
3525,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,N-acetylputrescine,,18.0,REL08,1.718588757293409,1.632119213759389
3526,SM_MPTA_112023_M9_L-malate_002_44,L-malate,N-acetylputrescine,,0.0,,0.0,-1.0731046987130248
3527,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,N-acetylputrescine,,18.0,REL07,1.9627468841916456,1.649652778547104
3528,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,N-acetylputrescine,,6.0,REL06,0.2093431136310292,-0.6921303376654561
3529,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,N-acetylputrescine,,0.0,,0.0,-1.0755659828759432
3530,SM_MPTA_112023_M9_L-malate_001_43,L-malate,N-acetylputrescine,,0.0,,0.0,-1.0735913451483063
3531,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,N-acetylputrescine,,6.0,REL04,0.2588140496960388,-0.7494498049724108
3532,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,N-acetylputrescine,,8.0,REL03,0.4312240363242068,-0.8710204454219452
3533,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,N-acetylputrescine,,18.0,REL02,8.140262892924916,-0.1145645030415914
3534,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,N-acetylputrescine,,22.0,REL08,4.314250397619318,1.683837812336592
3535,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,N-acetylputrescine,,18.0,REL01,7.65846961218036,0.2167230195576215
3536,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,N-acetylputrescine,,16.0,REL03,3.4179267393150816,0.379185896702557
3537,SM_MPTA_112023_M9_L-malate_003_45,L-malate,N-acetylputrescine,,0.0,,0.0,-1.0754190466171143
3538,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,N-acetylputrescine,,12.0,REL06,2.385225810049673,0.2601943866249354
3539,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,N-acetylputrescine,,9.25,REL06,0.7606505791012634,-0.2445773144538441
3540,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,N-acetylputrescine,,18.0,REL09,1.7064401126297837,1.9325127242684017
3541,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,N-acetylputrescine,,22.0,REL07,4.508036095424472,2.203496045932582
3542,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,N-acetylputrescine,,10.0,REL05,0.9785183455570544,-0.2615513589944059
3543,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,N-acetylputrescine,,14.0,REL02,3.5031324525164917,-0.014997818702288
3544,SM_MPTA_112023_M9_Galactose_003_42,Galactose,N-acetylputrescine,,0.0,,0.0,-1.076985188029989
3545,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,N-acetylputrescine,,20.0,REL03,7.426058906659442,0.4688106663235864
3546,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,N-acetylputrescine,,16.0,REL08,1.099304187854922,1.3463256694823935
3547,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,N-acetylputrescine,,10.0,REL08,0.3217909293828691,-0.1619771647841058
3548,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,N-acetylputrescine,,10.0,REL09,0.296012098023468,0.0192472445627713
3549,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,N-acetylputrescine,,0.0,,0.0,-1.0765535304885343
3550,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,N-acetylputrescine,,16.0,REL09,1.1067118980156694,1.4118857727053542
3551,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,N-acetylputrescine,,14.0,REL03,2.1848684507093163,-0.2747131443829178
3552,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,N-acetylputrescine,,13.0,REL05,2.7850460023716854,-0.3289232565944437
3553,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,N-acetylputrescine,,9.25,REL04,1.034068337324968,-0.3387849094218151
3554,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,N-acetylputrescine,,10.0,REL06,1.0771807208731472,0.0664263048329032
3555,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,N-acetylserine,,10.0,REL04,1.4313031841181596,0.380899995133093
3556,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,N-acetylserine,,16.0,REL07,1.224938952181199,0.9391906901673264
3557,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,N-acetylserine,,12.0,REL04,2.865121839561659,-0.163055759804084
3558,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,N-acetylserine,,6.0,REL01,0.3027227371464714,-1.2330819285700088
3559,SM_MPTA_112023_M9_Galactose_001_40,Galactose,N-acetylserine,,0.0,,0.0,
3560,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,N-acetylserine,,0.0,,0.0,
3561,SM_MPTA_112023_M9_Galactose_002_41,Galactose,N-acetylserine,,0.0,,0.0,
3562,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,N-acetylserine,,14.0,REL01,3.657264738592213,-0.6235076137943414
3563,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,N-acetylserine,,10.0,REL07,0.3182352285057104,-1.0132638603355224
3564,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,N-acetylserine,,6.0,REL05,0.1847473940054876,-0.9665596032806862
3565,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,N-acetylserine,,12.0,REL01,2.122869171591218,-0.7130149576940504
3566,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,N-acetylserine,,6.0,REL02,0.3061863840245775,-1.1609977958089206
3567,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,N-acetylserine,,22.0,REL09,3.9376424130469174,1.8689496502873493
3568,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,N-acetylserine,,11.0,REL05,1.4913949991123805,1.6839055783570724
3569,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,N-acetylserine,,12.0,REL02,2.076109938736786,-0.5949313824849161
3570,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,N-acetylserine,,18.0,REL08,1.718588757293409,1.3540499621277453
3571,SM_MPTA_112023_M9_L-malate_002_44,L-malate,N-acetylserine,,0.0,,0.0,
3572,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,N-acetylserine,,18.0,REL07,1.9627468841916456,1.331179334145435
3573,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,N-acetylserine,,6.0,REL06,0.2093431136310292,-1.153020924095559
3574,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,N-acetylserine,,0.0,,0.0,
3575,SM_MPTA_112023_M9_L-malate_001_43,L-malate,N-acetylserine,,0.0,,0.0,
3576,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,N-acetylserine,,6.0,REL04,0.2588140496960388,-1.2041572595797971
3577,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,N-acetylserine,,8.0,REL03,0.4312240363242068,-1.1538921003762803
3578,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,N-acetylserine,,18.0,REL02,8.140262892924916,-0.4251620676447772
3579,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,N-acetylserine,,22.0,REL08,4.314250397619318,1.127734628758197
3580,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,N-acetylserine,,18.0,REL01,7.65846961218036,-0.5075147190983298
3581,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,N-acetylserine,,16.0,REL03,3.4179267393150816,-0.4734157336601793
3582,SM_MPTA_112023_M9_L-malate_003_45,L-malate,N-acetylserine,,0.0,,0.0,
3583,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,N-acetylserine,,12.0,REL06,2.385225810049673,0.0895429833324165
3584,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,N-acetylserine,,9.25,REL06,0.7606505791012634,0.1078083087286387
3585,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,N-acetylserine,,18.0,REL09,1.7064401126297837,0.4709107526936131
3586,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,N-acetylserine,,22.0,REL07,4.508036095424472,1.2082788735742558
3587,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,N-acetylserine,,10.0,REL05,0.9785183455570544,1.0451206652056615
3588,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,N-acetylserine,,14.0,REL02,3.5031324525164917,-0.3079749488632168
3589,SM_MPTA_112023_M9_Galactose_003_42,Galactose,N-acetylserine,,0.0,,0.0,
3590,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,N-acetylserine,,20.0,REL03,7.426058906659442,-0.0616786451225433
3591,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,N-acetylserine,,16.0,REL08,1.099304187854922,0.4475703190876208
3592,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,N-acetylserine,,10.0,REL08,0.3217909293828691,-1.0211399250889148
3593,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,N-acetylserine,,10.0,REL09,0.296012098023468,-1.1119828327713093
3594,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,N-acetylserine,,0.0,,0.0,
3595,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,N-acetylserine,,16.0,REL09,1.1067118980156694,0.3239791947947506
3596,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,N-acetylserine,,14.0,REL03,2.1848684507093163,-0.6938725133029183
3597,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,N-acetylserine,,13.0,REL05,2.7850460023716854,2.424824724671069
3598,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,N-acetylserine,,9.25,REL04,1.034068337324968,-0.0012012187955505
3599,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,N-acetylserine,,10.0,REL06,1.0771807208731472,-0.2205198708923507
3600,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,N-alpha-acetyllysine,,10.0,REL04,1.4313031841181596,-0.3686617979331991
3601,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,N-alpha-acetyllysine,,16.0,REL07,1.224938952181199,3.2030375977466385
3602,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,N-alpha-acetyllysine,,12.0,REL04,2.865121839561659,-0.436524422434476
3603,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,N-alpha-acetyllysine,,6.0,REL01,0.3027227371464714,-0.4992964470000063
3604,SM_MPTA_112023_M9_Galactose_001_40,Galactose,N-alpha-acetyllysine,,0.0,,0.0,
3605,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,N-alpha-acetyllysine,,0.0,,0.0,-0.5035455044441928
3606,SM_MPTA_112023_M9_Galactose_002_41,Galactose,N-alpha-acetyllysine,,0.0,,0.0,
3607,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,N-alpha-acetyllysine,,14.0,REL01,3.657264738592213,-0.4746814059361902
3608,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,N-alpha-acetyllysine,,10.0,REL07,0.3182352285057104,0.0582223054595023
3609,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,N-alpha-acetyllysine,,6.0,REL05,0.1847473940054876,-0.4751910389162244
3610,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,N-alpha-acetyllysine,,12.0,REL01,2.122869171591218,-0.4868683744590141
3611,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,N-alpha-acetyllysine,,6.0,REL02,0.3061863840245775,-0.502289875623781
3612,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,N-alpha-acetyllysine,,22.0,REL09,3.9376424130469174,0.0144337733622867
3613,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,N-alpha-acetyllysine,,11.0,REL05,1.4913949991123805,-0.4198798681759625
3614,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,N-alpha-acetyllysine,,12.0,REL02,2.076109938736786,-0.4854585975339706
3615,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,N-alpha-acetyllysine,,18.0,REL08,1.718588757293409,2.4324431547005134
3616,SM_MPTA_112023_M9_L-malate_002_44,L-malate,N-alpha-acetyllysine,,0.0,,0.0,-0.5009963195447981
3617,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,N-alpha-acetyllysine,,18.0,REL07,1.9627468841916456,2.222207216874843
3618,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,N-alpha-acetyllysine,,6.0,REL06,0.2093431136310292,-0.4808918167547734
3619,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,N-alpha-acetyllysine,,0.0,,0.0,-0.5058998266526873
3620,SM_MPTA_112023_M9_L-malate_001_43,L-malate,N-alpha-acetyllysine,,0.0,,0.0,-0.5022871094073107
3621,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,N-alpha-acetyllysine,,6.0,REL04,0.2588140496960388,-0.4781743538587415
3622,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,N-alpha-acetyllysine,,8.0,REL03,0.4312240363242068,-0.4988274922434387
3623,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,N-alpha-acetyllysine,,18.0,REL02,8.140262892924916,-0.459559176757866
3624,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,N-alpha-acetyllysine,,22.0,REL08,4.314250397619318,-0.0452437739876207
3625,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,N-alpha-acetyllysine,,18.0,REL01,7.65846961218036,-0.3730860602875159
3626,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,N-alpha-acetyllysine,,16.0,REL03,3.4179267393150816,-0.4824253377103071
3627,SM_MPTA_112023_M9_L-malate_003_45,L-malate,N-alpha-acetyllysine,,0.0,,0.0,-0.5031228487123175
3628,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,N-alpha-acetyllysine,,12.0,REL06,2.385225810049673,-0.441882153133548
3629,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,N-alpha-acetyllysine,,9.25,REL06,0.7606505791012634,-0.4036376573374801
3630,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,N-alpha-acetyllysine,,18.0,REL09,1.7064401126297837,2.1494215093521
3631,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,N-alpha-acetyllysine,,22.0,REL07,4.508036095424472,0.0114803189680632
3632,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,N-alpha-acetyllysine,,10.0,REL05,0.9785183455570544,-0.441086010077995
3633,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,N-alpha-acetyllysine,,14.0,REL02,3.5031324525164917,-0.4794504133529766
3634,SM_MPTA_112023_M9_Galactose_003_42,Galactose,N-alpha-acetyllysine,,0.0,,0.0,-0.5094928660119773
3635,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,N-alpha-acetyllysine,,20.0,REL03,7.426058906659442,-0.4685101003430885
3636,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,N-alpha-acetyllysine,,16.0,REL08,1.099304187854922,2.4047789174117393
3637,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,N-alpha-acetyllysine,,10.0,REL08,0.3217909293828691,0.0058416308302256
3638,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,N-alpha-acetyllysine,,10.0,REL09,0.296012098023468,0.007308847267106
3639,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,N-alpha-acetyllysine,,0.0,,0.0,-0.5053575495436317
3640,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,N-alpha-acetyllysine,,16.0,REL09,1.1067118980156694,1.9313213213800324
3641,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,N-alpha-acetyllysine,,14.0,REL03,2.1848684507093163,-0.4846823655567355
3642,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,N-alpha-acetyllysine,,13.0,REL05,2.7850460023716854,-0.4699083187672875
3643,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,N-alpha-acetyllysine,,9.25,REL04,1.034068337324968,-0.4215139855921987
3644,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,N-alpha-acetyllysine,,10.0,REL06,1.0771807208731472,-0.3320637252617368
3645,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,NAD,0.054508070795432795,10.0,REL04,1.4313031841181596,0.0084251865232448
3646,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,NAD,0.08007048472972719,16.0,REL07,1.224938952181199,0.8810111217616263
3647,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,NAD,0.036750159874694,12.0,REL04,2.865121839561659,-1.0945335067243671
3648,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,NAD,0.0290744109239346,6.0,REL01,0.3027227371464714,-0.6369022543801205
3649,SM_MPTA_112023_M9_Galactose_001_40,Galactose,NAD,,0.0,,0.0,
3650,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,NAD,,0.0,,0.0,
3651,SM_MPTA_112023_M9_Galactose_002_41,Galactose,NAD,,0.0,,0.0,
3652,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,NAD,0.09425730046242539,14.0,REL01,3.657264738592213,0.3849405556470163
3653,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,NAD,0.0375370288754854,10.0,REL07,0.3182352285057104,1.6959680474182717
3654,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,NAD,0.053547593299386,6.0,REL05,0.1847473940054876,-0.2284425434615167
3655,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,NAD,,12.0,REL01,2.122869171591218,0.3394603277058844
3656,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,NAD,,6.0,REL02,0.3061863840245775,-1.0831824596489297
3657,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,NAD,0.0363850749084636,22.0,REL09,3.9376424130469174,-0.6987946928851104
3658,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,NAD,,11.0,REL05,1.4913949991123805,-0.4234647101828606
3659,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,NAD,0.0314436091493212,12.0,REL02,2.076109938736786,-0.2009317951689449
3660,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,NAD,,18.0,REL08,1.718588757293409,-0.1090990501236054
3661,SM_MPTA_112023_M9_L-malate_002_44,L-malate,NAD,,0.0,,0.0,
3662,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,NAD,0.0436397745855204,18.0,REL07,1.9627468841916456,1.2245331423081598
3663,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,NAD,,6.0,REL06,0.2093431136310292,-0.7581468223238375
3664,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,NAD,,0.0,,0.0,
3665,SM_MPTA_112023_M9_L-malate_001_43,L-malate,NAD,,0.0,,0.0,
3666,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,NAD,,6.0,REL04,0.2588140496960388,-0.3014466103863459
3667,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,NAD,0.0425221904791748,8.0,REL03,0.4312240363242068,-0.37077465256119
3668,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,NAD,,18.0,REL02,8.140262892924916,-0.914534572478435
3669,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,NAD,,22.0,REL08,4.314250397619318,-0.9589624004928996
3670,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,NAD,0.039853448357090995,18.0,REL01,7.65846961218036,-0.7781096187920655
3671,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,NAD,0.025661073105618798,16.0,REL03,3.4179267393150816,-0.6644020089674174
3672,SM_MPTA_112023_M9_L-malate_003_45,L-malate,NAD,,0.0,,0.0,
3673,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,NAD,,12.0,REL06,2.385225810049673,-1.3152398658940023
3674,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,NAD,0.05106390943910279,9.25,REL06,0.7606505791012634,-0.2873835566005122
3675,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,NAD,0.061698838606567594,18.0,REL09,1.7064401126297837,1.0750633998874473
3676,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,NAD,0.10633513923712881,22.0,REL07,4.508036095424472,3.123549471433459
3677,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,NAD,0.0251638233885898,10.0,REL05,0.9785183455570544,-0.3916736495538862
3678,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,NAD,0.0299093374631062,14.0,REL02,3.5031324525164917,0.104321166841501
3679,SM_MPTA_112023_M9_Galactose_003_42,Galactose,NAD,,0.0,,0.0,
3680,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,NAD,,20.0,REL03,7.426058906659442,
3681,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,NAD,,16.0,REL08,1.099304187854922,0.5904549337399326
3682,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,NAD,0.0466984528165966,10.0,REL08,0.3217909293828691,0.6666953953072677
3683,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,NAD,0.035458839634113996,10.0,REL09,0.296012098023468,1.5654935585484573
3684,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,NAD,,0.0,,0.0,-1.7939923733054264
3685,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,NAD,0.081125166170275,16.0,REL09,1.1067118980156694,1.3830141712400257
3686,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,NAD,0.042294365662498404,14.0,REL03,2.1848684507093163,0.5219166334865011
3687,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,NAD,,13.0,REL05,2.7850460023716854,-0.90808917346272
3688,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,NAD,0.0543719326852216,9.25,REL04,1.034068337324968,0.2314649898567245
3689,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,NAD,0.0449691006372158,10.0,REL06,1.0771807208731472,0.121794215688656
3690,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,Nicotinamide,,10.0,REL04,1.4313031841181596,-0.3416508030608438
3691,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,Nicotinamide,,16.0,REL07,1.224938952181199,-0.3594489278529968
3692,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,Nicotinamide,,12.0,REL04,2.865121839561659,-0.2058984739611237
