Well,OD,Time,Strain,Carbon_Source,Replicate
B01,0.0374,36.33333333,Enterobacter,Ctrl,1
B01,0.0373,36.5,Enterobacter,Ctrl,1
B01,0.0373,36.66666667,Enterobacter,Ctrl,1
B01,0.0373,36.83333333,Enterobacter,Ctrl,1
B01,0.0374,37,Enterobacter,Ctrl,1
B01,0.0374,37.16666667,Enterobacter,Ctrl,1
B01,0.0373,37.33333333,Enterobacter,Ctrl,1
B01,0.0373,37.5,Enterobacter,Ctrl,1
B01,0.0373,37.66666667,Enterobacter,Ctrl,1
B01,0.0375,37.83333333,Enterobacter,Ctrl,1
B01,0.0374,38,Enterobacter,Ctrl,1
B01,0.0373,38.16666667,Enterobacter,Ctrl,1
B01,0.0374,38.33333333,Enterobacter,Ctrl,1
B01,0.0374,38.5,Enterobacter,Ctrl,1
B01,0.0374,38.66666667,Enterobacter,Ctrl,1
B01,0.0374,38.83333333,Enterobacter,Ctrl,1
B01,0.0375,39,Enterobacter,Ctrl,1
B01,0.0375,39.16666667,Enterobacter,Ctrl,1
B01,0.0374,39.33333333,Enterobacter,Ctrl,1
B01,0.0374,39.5,Enterobacter,Ctrl,1
B01,0.0375,39.66666667,Enterobacter,Ctrl,1
B01,0.0374,39.83333333,Enterobacter,Ctrl,1
B01,0.0375,40,Enterobacter,Ctrl,1
B01,0.0375,40.16666667,Enterobacter,Ctrl,1
B01,0.0375,40.33333333,Enterobacter,Ctrl,1
B01,0.0376,40.5,Enterobacter,Ctrl,1
B01,0.0376,40.66666667,Enterobacter,Ctrl,1
B01,0.0374,40.83333333,Enterobacter,Ctrl,1
B01,0.0375,41,Enterobacter,Ctrl,1
B01,0.0375,41.16666667,Enterobacter,Ctrl,1
B01,0.0376,41.33333333,Enterobacter,Ctrl,1
B01,0.0376,41.5,Enterobacter,Ctrl,1
B01,0.0376,41.66666667,Enterobacter,Ctrl,1
B01,0.0376,41.83333333,Enterobacter,Ctrl,1
B01,0.0377,42,Enterobacter,Ctrl,1
B01,0.0375,42.16666667,Enterobacter,Ctrl,1
B01,0.0378,42.33333333,Enterobacter,Ctrl,1
B01,0.0376,42.5,Enterobacter,Ctrl,1
B01,0.0375,42.66666667,Enterobacter,Ctrl,1
B01,0.0377,42.83333333,Enterobacter,Ctrl,1
B01,0.0376,43,Enterobacter,Ctrl,1
B01,0.0375,43.16666667,Enterobacter,Ctrl,1
B01,0.0376,43.33333333,Enterobacter,Ctrl,1
B01,0.0377,43.5,Enterobacter,Ctrl,1
B01,0.0376,43.66666667,Enterobacter,Ctrl,1
B01,0.0376,43.83333333,Enterobacter,Ctrl,1
B01,0.0377,44,Enterobacter,Ctrl,1
B01,0.0376,44.16666667,Enterobacter,Ctrl,1
B01,0.0376,44.33333333,Enterobacter,Ctrl,1
B01,0.0376,44.5,Enterobacter,Ctrl,1
B01,0.0376,44.66666667,Enterobacter,Ctrl,1
B01,0.0376,44.83333333,Enterobacter,Ctrl,1
B01,0.0377,45,Enterobacter,Ctrl,1
B01,0.0376,45.16666667,Enterobacter,Ctrl,1
B01,0.0376,45.33333333,Enterobacter,Ctrl,1
B01,0.0378,45.5,Enterobacter,Ctrl,1
B01,0.0377,45.66666667,Enterobacter,Ctrl,1
B01,0.0377,45.83333333,Enterobacter,Ctrl,1
B01,0.0377,46,Enterobacter,Ctrl,1
B01,0.0377,46.16666667,Enterobacter,Ctrl,1
B01,0.0377,46.33333333,Enterobacter,Ctrl,1
B01,0.0376,46.5,Enterobacter,Ctrl,1
B01,0.0377,46.66666667,Enterobacter,Ctrl,1
B01,0.0378,46.83333333,Enterobacter,Ctrl,1
B01,0.0376,47,Enterobacter,Ctrl,1
B01,0.0377,47.16666667,Enterobacter,Ctrl,1
B01,0.0377,47.33333333,Enterobacter,Ctrl,1
B01,0.0377,47.5,Enterobacter,Ctrl,1
B01,0.0378,47.66666667,Enterobacter,Ctrl,1
B01,0.0378,47.83333333,Enterobacter,Ctrl,1
B01,0.0378,48,Enterobacter,Ctrl,1
C01,0.0371,0,Pputida,Ctrl,1
C01,0.0376,0.166666667,Pputida,Ctrl,1
C01,0.0377,0.333333333,Pputida,Ctrl,1
C01,0.0377,0.5,Pputida,Ctrl,1
C01,0.0377,0.666666667,Pputida,Ctrl,1
C01,0.0378,0.833333333,Pputida,Ctrl,1
C01,0.0377,1,Pputida,Ctrl,1
C01,0.0377,1.166666667,Pputida,Ctrl,1
C01,0.0375,1.333333333,Pputida,Ctrl,1
C01,0.0374,1.5,Pputida,Ctrl,1
C01,0.0374,1.666666667,Pputida,Ctrl,1
C01,0.0376,1.833333333,Pputida,Ctrl,1
C01,0.0375,2,Pputida,Ctrl,1
C01,0.0375,2.166666667,Pputida,Ctrl,1
C01,0.0374,2.333333333,Pputida,Ctrl,1
C01,0.0375,2.5,Pputida,Ctrl,1
C01,0.038,2.666666667,Pputida,Ctrl,1
C01,0.0377,2.833333333,Pputida,Ctrl,1
C01,0.0377,3,Pputida,Ctrl,1
C01,0.0377,3.166666667,Pputida,Ctrl,1
C01,0.0377,3.333333333,Pputida,Ctrl,1
C01,0.0378,3.5,Pputida,Ctrl,1
C01,0.0378,3.666666667,Pputida,Ctrl,1
C01,0.038,3.833333333,Pputida,Ctrl,1
C01,0.038,4,Pputida,Ctrl,1
C01,0.0381,4.166666667,Pputida,Ctrl,1
C01,0.038,4.333333333,Pputida,Ctrl,1
C01,0.038,4.5,Pputida,Ctrl,1
C01,0.038,4.666666667,Pputida,Ctrl,1
C01,0.038,4.833333333,Pputida,Ctrl,1
C01,0.0378,5,Pputida,Ctrl,1
C01,0.0378,5.166666667,Pputida,Ctrl,1
C01,0.0379,5.333333333,Pputida,Ctrl,1
C01,0.0379,5.5,Pputida,Ctrl,1
C01,0.0379,5.666666667,Pputida,Ctrl,1
C01,0.0379,5.833333333,Pputida,Ctrl,1
C01,0.0381,6,Pputida,Ctrl,1
C01,0.0382,6.166666667,Pputida,Ctrl,1
C01,0.0382,6.333333333,Pputida,Ctrl,1
C01,0.0383,6.5,Pputida,Ctrl,1
C01,0.0385,6.666666667,Pputida,Ctrl,1
C01,0.0382,6.833333333,Pputida,Ctrl,1
C01,0.0385,7,Pputida,Ctrl,1
C01,0.0387,7.166666667,Pputida,Ctrl,1
C01,0.0386,7.333333333,Pputida,Ctrl,1
C01,0.0387,7.5,Pputida,Ctrl,1
C01,0.0387,7.666666667,Pputida,Ctrl,1
C01,0.0387,7.833333333,Pputida,Ctrl,1
C01,0.0388,8,Pputida,Ctrl,1
C01,0.0389,8.166666667,Pputida,Ctrl,1
C01,0.039,8.333333333,Pputida,Ctrl,1
C01,0.0391,8.5,Pputida,Ctrl,1
C01,0.0392,8.666666667,Pputida,Ctrl,1
C01,0.0392,8.833333333,Pputida,Ctrl,1
C01,0.0392,9,Pputida,Ctrl,1
C01,0.0393,9.166666667,Pputida,Ctrl,1
C01,0.0393,9.333333333,Pputida,Ctrl,1
C01,0.0393,9.5,Pputida,Ctrl,1
C01,0.0393,9.666666667,Pputida,Ctrl,1
C01,0.0394,9.833333333,Pputida,Ctrl,1
C01,0.0394,10,Pputida,Ctrl,1
C01,0.0396,10.16666667,Pputida,Ctrl,1
C01,0.0397,10.33333333,Pputida,Ctrl,1
C01,0.0394,10.5,Pputida,Ctrl,1
C01,0.0395,10.66666667,Pputida,Ctrl,1
C01,0.0396,10.83333333,Pputida,Ctrl,1
C01,0.0395,11,Pputida,Ctrl,1
C01,0.0395,11.16666667,Pputida,Ctrl,1
C01,0.0395,11.33333333,Pputida,Ctrl,1
C01,0.0395,11.5,Pputida,Ctrl,1
C01,0.0396,11.66666667,Pputida,Ctrl,1
C01,0.0396,11.83333333,Pputida,Ctrl,1
C01,0.0396,12,Pputida,Ctrl,1
C01,0.0399,12.16666667,Pputida,Ctrl,1
C01,0.0399,12.33333333,Pputida,Ctrl,1
C01,0.0399,12.5,Pputida,Ctrl,1
C01,0.04,12.66666667,Pputida,Ctrl,1
C01,0.0399,12.83333333,Pputida,Ctrl,1
C01,0.0399,13,Pputida,Ctrl,1
C01,0.04,13.16666667,Pputida,Ctrl,1
C01,0.0402,13.33333333,Pputida,Ctrl,1
C01,0.0403,13.5,Pputida,Ctrl,1
C01,0.0403,13.66666667,Pputida,Ctrl,1
C01,0.0405,13.83333333,Pputida,Ctrl,1
C01,0.0406,14,Pputida,Ctrl,1
C01,0.0407,14.16666667,Pputida,Ctrl,1
C01,0.0407,14.33333333,Pputida,Ctrl,1
C01,0.0408,14.5,Pputida,Ctrl,1
C01,0.041,14.66666667,Pputida,Ctrl,1
C01,0.0409,14.83333333,Pputida,Ctrl,1
C01,0.0409,15,Pputida,Ctrl,1
C01,0.0411,15.16666667,Pputida,Ctrl,1
C01,0.0414,15.33333333,Pputida,Ctrl,1
C01,0.0413,15.5,Pputida,Ctrl,1
C01,0.0412,15.66666667,Pputida,Ctrl,1
C01,0.0418,15.83333333,Pputida,Ctrl,1
C01,0.0417,16,Pputida,Ctrl,1
C01,0.0418,16.16666667,Pputida,Ctrl,1
C01,0.0418,16.33333333,Pputida,Ctrl,1
C01,0.0421,16.5,Pputida,Ctrl,1
C01,0.0421,16.66666667,Pputida,Ctrl,1
C01,0.0421,16.83333333,Pputida,Ctrl,1
C01,0.0428,17,Pputida,Ctrl,1
C01,0.043,17.16666667,Pputida,Ctrl,1
C01,0.0434,17.33333333,Pputida,Ctrl,1
C01,0.0435,17.5,Pputida,Ctrl,1
C01,0.0439,17.66666667,Pputida,Ctrl,1
C01,0.0439,17.83333333,Pputida,Ctrl,1
C01,0.0441,18,Pputida,Ctrl,1
C01,0.0444,18.16666667,Pputida,Ctrl,1
C01,0.0445,18.33333333,Pputida,Ctrl,1
C01,0.0447,18.5,Pputida,Ctrl,1
C01,0.0447,18.66666667,Pputida,Ctrl,1
C01,0.0448,18.83333333,Pputida,Ctrl,1
C01,0.045,19,Pputida,Ctrl,1
C01,0.0449,19.16666667,Pputida,Ctrl,1
C01,0.0447,19.33333333,Pputida,Ctrl,1
C01,0.0449,19.5,Pputida,Ctrl,1
C01,0.0448,19.66666667,Pputida,Ctrl,1
C01,0.0449,19.83333333,Pputida,Ctrl,1
C01,0.0448,20,Pputida,Ctrl,1
C01,0.0449,20.16666667,Pputida,Ctrl,1
C01,0.045,20.33333333,Pputida,Ctrl,1
C01,0.045,20.5,Pputida,Ctrl,1
C01,0.045,20.66666667,Pputida,Ctrl,1
C01,0.0451,20.83333333,Pputida,Ctrl,1
C01,0.0451,21,Pputida,Ctrl,1
C01,0.0452,21.16666667,Pputida,Ctrl,1
C01,0.0452,21.33333333,Pputida,Ctrl,1
C01,0.0452,21.5,Pputida,Ctrl,1
C01,0.0454,21.66666667,Pputida,Ctrl,1
C01,0.0455,21.83333333,Pputida,Ctrl,1
C01,0.0456,22,Pputida,Ctrl,1
C01,0.0455,22.16666667,Pputida,Ctrl,1
C01,0.0456,22.33333333,Pputida,Ctrl,1
C01,0.0456,22.5,Pputida,Ctrl,1
C01,0.0457,22.66666667,Pputida,Ctrl,1
C01,0.0457,22.83333333,Pputida,Ctrl,1
C01,0.0459,23,Pputida,Ctrl,1
C01,0.0459,23.16666667,Pputida,Ctrl,1
C01,0.0458,23.33333333,Pputida,Ctrl,1
C01,0.046,23.5,Pputida,Ctrl,1
C01,0.046,23.66666667,Pputida,Ctrl,1
C01,0.0461,23.83333333,Pputida,Ctrl,1
C01,0.046,24,Pputida,Ctrl,1
C01,0.0461,24.16666667,Pputida,Ctrl,1
C01,0.0462,24.33333333,Pputida,Ctrl,1
C01,0.0463,24.5,Pputida,Ctrl,1
C01,0.0461,24.66666667,Pputida,Ctrl,1
C01,0.0463,24.83333333,Pputida,Ctrl,1
C01,0.0464,25,Pputida,Ctrl,1
C01,0.0464,25.16666667,Pputida,Ctrl,1
C01,0.0464,25.33333333,Pputida,Ctrl,1
C01,0.0466,25.5,Pputida,Ctrl,1
C01,0.0464,25.66666667,Pputida,Ctrl,1
C01,0.0465,25.83333333,Pputida,Ctrl,1
C01,0.0466,26,Pputida,Ctrl,1
C01,0.0466,26.16666667,Pputida,Ctrl,1
C01,0.0468,26.33333333,Pputida,Ctrl,1
C01,0.0467,26.5,Pputida,Ctrl,1
C01,0.0468,26.66666667,Pputida,Ctrl,1
C01,0.0468,26.83333333,Pputida,Ctrl,1
C01,0.0467,27,Pputida,Ctrl,1
C01,0.0469,27.16666667,Pputida,Ctrl,1
C01,0.047,27.33333333,Pputida,Ctrl,1
C01,0.0468,27.5,Pputida,Ctrl,1
C01,0.0469,27.66666667,Pputida,Ctrl,1
C01,0.0469,27.83333333,Pputida,Ctrl,1
C01,0.0471,28,Pputida,Ctrl,1
C01,0.047,28.16666667,Pputida,Ctrl,1
C01,0.047,28.33333333,Pputida,Ctrl,1
C01,0.047,28.5,Pputida,Ctrl,1
C01,0.0471,28.66666667,Pputida,Ctrl,1
C01,0.0472,28.83333333,Pputida,Ctrl,1
C01,0.0472,29,Pputida,Ctrl,1
C01,0.0472,29.16666667,Pputida,Ctrl,1
C01,0.0471,29.33333333,Pputida,Ctrl,1
C01,0.0473,29.5,Pputida,Ctrl,1
C01,0.0473,29.66666667,Pputida,Ctrl,1
C01,0.0473,29.83333333,Pputida,Ctrl,1
C01,0.0473,30,Pputida,Ctrl,1
C01,0.0473,30.16666667,Pputida,Ctrl,1
C01,0.0474,30.33333333,Pputida,Ctrl,1
C01,0.0474,30.5,Pputida,Ctrl,1
C01,0.0473,30.66666667,Pputida,Ctrl,1
C01,0.0474,30.83333333,Pputida,Ctrl,1
C01,0.0475,31,Pputida,Ctrl,1
C01,0.0475,31.16666667,Pputida,Ctrl,1
C01,0.0475,31.33333333,Pputida,Ctrl,1
C01,0.0475,31.5,Pputida,Ctrl,1
C01,0.0476,31.66666667,Pputida,Ctrl,1
C01,0.0476,31.83333333,Pputida,Ctrl,1
C01,0.0477,32,Pputida,Ctrl,1
C01,0.0476,32.16666667,Pputida,Ctrl,1
C01,0.0476,32.33333333,Pputida,Ctrl,1
C01,0.0477,32.5,Pputida,Ctrl,1
C01,0.0475,32.66666667,Pputida,Ctrl,1
C01,0.0477,32.83333333,Pputida,Ctrl,1
C01,0.0477,33,Pputida,Ctrl,1
C01,0.0477,33.16666667,Pputida,Ctrl,1
C01,0.0478,33.33333333,Pputida,Ctrl,1
C01,0.0478,33.5,Pputida,Ctrl,1
C01,0.0479,33.66666667,Pputida,Ctrl,1
C01,0.0478,33.83333333,Pputida,Ctrl,1
C01,0.0479,34,Pputida,Ctrl,1
C01,0.0479,34.16666667,Pputida,Ctrl,1
C01,0.0479,34.33333333,Pputida,Ctrl,1
C01,0.0478,34.5,Pputida,Ctrl,1
C01,0.0478,34.66666667,Pputida,Ctrl,1
C01,0.0478,34.83333333,Pputida,Ctrl,1
C01,0.0479,35,Pputida,Ctrl,1
C01,0.048,35.16666667,Pputida,Ctrl,1
C01,0.048,35.33333333,Pputida,Ctrl,1
C01,0.0479,35.5,Pputida,Ctrl,1
C01,0.0479,35.66666667,Pputida,Ctrl,1
C01,0.048,35.83333333,Pputida,Ctrl,1
C01,0.048,36,Pputida,Ctrl,1
C01,0.0479,36.16666667,Pputida,Ctrl,1
C01,0.0481,36.33333333,Pputida,Ctrl,1
C01,0.0482,36.5,Pputida,Ctrl,1
C01,0.048,36.66666667,Pputida,Ctrl,1
C01,0.0481,36.83333333,Pputida,Ctrl,1
C01,0.0481,37,Pputida,Ctrl,1
C01,0.048,37.16666667,Pputida,Ctrl,1
C01,0.0481,37.33333333,Pputida,Ctrl,1
C01,0.0485,37.5,Pputida,Ctrl,1
C01,0.0481,37.66666667,Pputida,Ctrl,1
C01,0.0482,37.83333333,Pputida,Ctrl,1
C01,0.0481,38,Pputida,Ctrl,1
C01,0.0481,38.16666667,Pputida,Ctrl,1
C01,0.0482,38.33333333,Pputida,Ctrl,1
C01,0.0482,38.5,Pputida,Ctrl,1
C01,0.0481,38.66666667,Pputida,Ctrl,1
C01,0.0481,38.83333333,Pputida,Ctrl,1
C01,0.0482,39,Pputida,Ctrl,1
C01,0.0483,39.16666667,Pputida,Ctrl,1
C01,0.0482,39.33333333,Pputida,Ctrl,1
C01,0.0481,39.5,Pputida,Ctrl,1
C01,0.0481,39.66666667,Pputida,Ctrl,1
C01,0.0482,39.83333333,Pputida,Ctrl,1
C01,0.0483,40,Pputida,Ctrl,1
C01,0.0482,40.16666667,Pputida,Ctrl,1
C01,0.0483,40.33333333,Pputida,Ctrl,1
C01,0.0484,40.5,Pputida,Ctrl,1
C01,0.0483,40.66666667,Pputida,Ctrl,1
C01,0.0484,40.83333333,Pputida,Ctrl,1
C01,0.0484,41,Pputida,Ctrl,1
C01,0.0483,41.16666667,Pputida,Ctrl,1
C01,0.0485,41.33333333,Pputida,Ctrl,1
C01,0.0484,41.5,Pputida,Ctrl,1
C01,0.0486,41.66666667,Pputida,Ctrl,1
C01,0.0483,41.83333333,Pputida,Ctrl,1
C01,0.0484,42,Pputida,Ctrl,1
C01,0.0484,42.16666667,Pputida,Ctrl,1
C01,0.0482,42.33333333,Pputida,Ctrl,1
C01,0.0485,42.5,Pputida,Ctrl,1
C01,0.0484,42.66666667,Pputida,Ctrl,1
C01,0.0485,42.83333333,Pputida,Ctrl,1
C01,0.0485,43,Pputida,Ctrl,1
C01,0.0485,43.16666667,Pputida,Ctrl,1
C01,0.0485,43.33333333,Pputida,Ctrl,1
C01,0.0485,43.5,Pputida,Ctrl,1
C01,0.0486,43.66666667,Pputida,Ctrl,1
C01,0.0485,43.83333333,Pputida,Ctrl,1
C01,0.0486,44,Pputida,Ctrl,1
C01,0.0485,44.16666667,Pputida,Ctrl,1
C01,0.0485,44.33333333,Pputida,Ctrl,1
C01,0.0486,44.5,Pputida,Ctrl,1
C01,0.0486,44.66666667,Pputida,Ctrl,1
C01,0.0486,44.83333333,Pputida,Ctrl,1
C01,0.0486,45,Pputida,Ctrl,1
C01,0.0486,45.16666667,Pputida,Ctrl,1
C01,0.0487,45.33333333,Pputida,Ctrl,1
C01,0.0487,45.5,Pputida,Ctrl,1
C01,0.0488,45.66666667,Pputida,Ctrl,1
C01,0.0486,45.83333333,Pputida,Ctrl,1
C01,0.0488,46,Pputida,Ctrl,1
C01,0.0487,46.16666667,Pputida,Ctrl,1
C01,0.0488,46.33333333,Pputida,Ctrl,1
C01,0.0487,46.5,Pputida,Ctrl,1
C01,0.0487,46.66666667,Pputida,Ctrl,1
C01,0.0487,46.83333333,Pputida,Ctrl,1
C01,0.0487,47,Pputida,Ctrl,1
C01,0.0487,47.16666667,Pputida,Ctrl,1
C01,0.0488,47.33333333,Pputida,Ctrl,1
C01,0.0488,47.5,Pputida,Ctrl,1
C01,0.0487,47.66666667,Pputida,Ctrl,1
C01,0.049,47.83333333,Pputida,Ctrl,1
C01,0.0488,48,Pputida,Ctrl,1
D01,0.0357,0,Psuedomonas,Ctrl,1
D01,0.0356,0.166666667,Psuedomonas,Ctrl,1
D01,0.0357,0.333333333,Psuedomonas,Ctrl,1
D01,0.0356,0.5,Psuedomonas,Ctrl,1
D01,0.0356,0.666666667,Psuedomonas,Ctrl,1
D01,0.0355,0.833333333,Psuedomonas,Ctrl,1
D01,0.0355,1,Psuedomonas,Ctrl,1
D01,0.0356,1.166666667,Psuedomonas,Ctrl,1
D01,0.0357,1.333333333,Psuedomonas,Ctrl,1
D01,0.0358,1.5,Psuedomonas,Ctrl,1
D01,0.0359,1.666666667,Psuedomonas,Ctrl,1
D01,0.0358,1.833333333,Psuedomonas,Ctrl,1
D01,0.0358,2,Psuedomonas,Ctrl,1
D01,0.0359,2.166666667,Psuedomonas,Ctrl,1
D01,0.0358,2.333333333,Psuedomonas,Ctrl,1
D01,0.0358,2.5,Psuedomonas,Ctrl,1
D01,0.036,2.666666667,Psuedomonas,Ctrl,1
D01,0.0358,2.833333333,Psuedomonas,Ctrl,1
D01,0.0359,3,Psuedomonas,Ctrl,1
D01,0.0358,3.166666667,Psuedomonas,Ctrl,1
D01,0.0359,3.333333333,Psuedomonas,Ctrl,1
D01,0.0359,3.5,Psuedomonas,Ctrl,1
D01,0.0361,3.666666667,Psuedomonas,Ctrl,1
D01,0.0361,3.833333333,Psuedomonas,Ctrl,1
D01,0.0362,4,Psuedomonas,Ctrl,1
D01,0.0362,4.166666667,Psuedomonas,Ctrl,1
D01,0.036,4.333333333,Psuedomonas,Ctrl,1
D01,0.0362,4.5,Psuedomonas,Ctrl,1
D01,0.0363,4.666666667,Psuedomonas,Ctrl,1
D01,0.0362,4.833333333,Psuedomonas,Ctrl,1
D01,0.0362,5,Psuedomonas,Ctrl,1
D01,0.0362,5.166666667,Psuedomonas,Ctrl,1
D01,0.0362,5.333333333,Psuedomonas,Ctrl,1
D01,0.0362,5.5,Psuedomonas,Ctrl,1
D01,0.0361,5.666666667,Psuedomonas,Ctrl,1
D01,0.0362,5.833333333,Psuedomonas,Ctrl,1
D01,0.0362,6,Psuedomonas,Ctrl,1
D01,0.0361,6.166666667,Psuedomonas,Ctrl,1
D01,0.0361,6.333333333,Psuedomonas,Ctrl,1
D01,0.0362,6.5,Psuedomonas,Ctrl,1
D01,0.0363,6.666666667,Psuedomonas,Ctrl,1
D01,0.0363,6.833333333,Psuedomonas,Ctrl,1
D01,0.0363,7,Psuedomonas,Ctrl,1
D01,0.0362,7.166666667,Psuedomonas,Ctrl,1
D01,0.0363,7.333333333,Psuedomonas,Ctrl,1
D01,0.0364,7.5,Psuedomonas,Ctrl,1
D01,0.0363,7.666666667,Psuedomonas,Ctrl,1
D01,0.0363,7.833333333,Psuedomonas,Ctrl,1
D01,0.0364,8,Psuedomonas,Ctrl,1
D01,0.0362,8.166666667,Psuedomonas,Ctrl,1
D01,0.0365,8.333333333,Psuedomonas,Ctrl,1
D01,0.0365,8.5,Psuedomonas,Ctrl,1
D01,0.0364,8.666666667,Psuedomonas,Ctrl,1
D01,0.0365,8.833333333,Psuedomonas,Ctrl,1
D01,0.0365,9,Psuedomonas,Ctrl,1
D01,0.0365,9.166666667,Psuedomonas,Ctrl,1
D01,0.0364,9.333333333,Psuedomonas,Ctrl,1
D01,0.0362,9.5,Psuedomonas,Ctrl,1
D01,0.0364,9.666666667,Psuedomonas,Ctrl,1
D01,0.0363,9.833333333,Psuedomonas,Ctrl,1
D01,0.0363,10,Psuedomonas,Ctrl,1
D01,0.0363,10.16666667,Psuedomonas,Ctrl,1
D01,0.0362,10.33333333,Psuedomonas,Ctrl,1
D01,0.0364,10.5,Psuedomonas,Ctrl,1
D01,0.0363,10.66666667,Psuedomonas,Ctrl,1
D01,0.0363,10.83333333,Psuedomonas,Ctrl,1
D01,0.0364,11,Psuedomonas,Ctrl,1
D01,0.0363,11.16666667,Psuedomonas,Ctrl,1
D01,0.0364,11.33333333,Psuedomonas,Ctrl,1
D01,0.0363,11.5,Psuedomonas,Ctrl,1
D01,0.0364,11.66666667,Psuedomonas,Ctrl,1
D01,0.0363,11.83333333,Psuedomonas,Ctrl,1
D01,0.0365,12,Psuedomonas,Ctrl,1
D01,0.0364,12.16666667,Psuedomonas,Ctrl,1
D01,0.0365,12.33333333,Psuedomonas,Ctrl,1
D01,0.0364,12.5,Psuedomonas,Ctrl,1
D01,0.0364,12.66666667,Psuedomonas,Ctrl,1
D01,0.0363,12.83333333,Psuedomonas,Ctrl,1
D01,0.0364,13,Psuedomonas,Ctrl,1
D01,0.0363,13.16666667,Psuedomonas,Ctrl,1
D01,0.0365,13.33333333,Psuedomonas,Ctrl,1
D01,0.0364,13.5,Psuedomonas,Ctrl,1
D01,0.0364,13.66666667,Psuedomonas,Ctrl,1
D01,0.0365,13.83333333,Psuedomonas,Ctrl,1
D01,0.0365,14,Psuedomonas,Ctrl,1
D01,0.0366,14.16666667,Psuedomonas,Ctrl,1
D01,0.0365,14.33333333,Psuedomonas,Ctrl,1
D01,0.0365,14.5,Psuedomonas,Ctrl,1
D01,0.0365,14.66666667,Psuedomonas,Ctrl,1
D01,0.0366,14.83333333,Psuedomonas,Ctrl,1
D01,0.0364,15,Psuedomonas,Ctrl,1
D01,0.0365,15.16666667,Psuedomonas,Ctrl,1
D01,0.0366,15.33333333,Psuedomonas,Ctrl,1
D01,0.0365,15.5,Psuedomonas,Ctrl,1
D01,0.0366,15.66666667,Psuedomonas,Ctrl,1
D01,0.0366,15.83333333,Psuedomonas,Ctrl,1
D01,0.0366,16,Psuedomonas,Ctrl,1
D01,0.0366,16.16666667,Psuedomonas,Ctrl,1
D01,0.0365,16.33333333,Psuedomonas,Ctrl,1
D01,0.0366,16.5,Psuedomonas,Ctrl,1
D01,0.0365,16.66666667,Psuedomonas,Ctrl,1
D01,0.0367,16.83333333,Psuedomonas,Ctrl,1
D01,0.0367,17,Psuedomonas,Ctrl,1
D01,0.0367,17.16666667,Psuedomonas,Ctrl,1
D01,0.0367,17.33333333,Psuedomonas,Ctrl,1
D01,0.0365,17.5,Psuedomonas,Ctrl,1
D01,0.0367,17.66666667,Psuedomonas,Ctrl,1
D01,0.0368,17.83333333,Psuedomonas,Ctrl,1
D01,0.0366,18,Psuedomonas,Ctrl,1
D01,0.0367,18.16666667,Psuedomonas,Ctrl,1
D01,0.0368,18.33333333,Psuedomonas,Ctrl,1
D01,0.0367,18.5,Psuedomonas,Ctrl,1
D01,0.0368,18.66666667,Psuedomonas,Ctrl,1
D01,0.0367,18.83333333,Psuedomonas,Ctrl,1
D01,0.0369,19,Psuedomonas,Ctrl,1
D01,0.0368,19.16666667,Psuedomonas,Ctrl,1
D01,0.0368,19.33333333,Psuedomonas,Ctrl,1
D01,0.0369,19.5,Psuedomonas,Ctrl,1
D01,0.0369,19.66666667,Psuedomonas,Ctrl,1
D01,0.0369,19.83333333,Psuedomonas,Ctrl,1
D01,0.0368,20,Psuedomonas,Ctrl,1
D01,0.0369,20.16666667,Psuedomonas,Ctrl,1
D01,0.0369,20.33333333,Psuedomonas,Ctrl,1
D01,0.0369,20.5,Psuedomonas,Ctrl,1
D01,0.037,20.66666667,Psuedomonas,Ctrl,1
D01,0.037,20.83333333,Psuedomonas,Ctrl,1
D01,0.0371,21,Psuedomonas,Ctrl,1
D01,0.0371,21.16666667,Psuedomonas,Ctrl,1
D01,0.0369,21.33333333,Psuedomonas,Ctrl,1
D01,0.0369,21.5,Psuedomonas,Ctrl,1
D01,0.0371,21.66666667,Psuedomonas,Ctrl,1
D01,0.0371,21.83333333,Psuedomonas,Ctrl,1
D01,0.0372,22,Psuedomonas,Ctrl,1
D01,0.037,22.16666667,Psuedomonas,Ctrl,1
D01,0.037,22.33333333,Psuedomonas,Ctrl,1
D01,0.0371,22.5,Psuedomonas,Ctrl,1
D01,0.0371,22.66666667,Psuedomonas,Ctrl,1
D01,0.037,22.83333333,Psuedomonas,Ctrl,1
D01,0.037,23,Psuedomonas,Ctrl,1
D01,0.0371,23.16666667,Psuedomonas,Ctrl,1
D01,0.0369,23.33333333,Psuedomonas,Ctrl,1
D01,0.0373,23.5,Psuedomonas,Ctrl,1
D01,0.0374,23.66666667,Psuedomonas,Ctrl,1
D01,0.0374,23.83333333,Psuedomonas,Ctrl,1
D01,0.0373,24,Psuedomonas,Ctrl,1
D01,0.0373,24.16666667,Psuedomonas,Ctrl,1
D01,0.0374,24.33333333,Psuedomonas,Ctrl,1
D01,0.0374,24.5,Psuedomonas,Ctrl,1
D01,0.0373,24.66666667,Psuedomonas,Ctrl,1
D01,0.0375,24.83333333,Psuedomonas,Ctrl,1
D01,0.0373,25,Psuedomonas,Ctrl,1
D01,0.0376,25.16666667,Psuedomonas,Ctrl,1
D01,0.0374,25.33333333,Psuedomonas,Ctrl,1
D01,0.0374,25.5,Psuedomonas,Ctrl,1
D01,0.0374,25.66666667,Psuedomonas,Ctrl,1
