,Sample_ID,Carbon source,Metabolite,Concentration [uM],Hours,Timepoint,Bioreactor
1188,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,MALATE,2636.3927678135396,10.0,3,M5
1189,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,MALATE,4473.85014971928,11.0,3,M6
1190,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,MALATE,7139.69214075676,10.0,3,M7
1191,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,MALATE,19.1174316265202,12.0,4,M5
1192,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,MALATE,38.946555797375,13.0,4,M6
1193,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,MALATE,25.727188183815798,12.0,4,M7
1194,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,MALATE,0.27878745553372203,10.0,1,M9
1195,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,MALATE,1.381912246102638,10.0,1,M10
1196,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,MALATE,0.614513889273862,10.0,1,M11
1197,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,MALATE,3.0006114086977,16.0,2,M9
1198,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,MALATE,3.4280525367969603,16.0,2,M10
1199,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,MALATE,0.925246128005748,16.0,2,M11
1200,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,MALATE,9.42507586773918,18.0,3,M9
1201,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,MALATE,1.305921686982102,18.0,3,M10
1202,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,MALATE,6.62567365574624,18.0,3,M11
1203,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,MALATE,2.7362848341525003,22.0,4,M9
1204,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,MALATE,2.2224625081919998,22.0,4,M10
1205,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,MALATE,1.2888894014135859,22.0,4,M11
1206,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,MALATE,0.28571228283931,0.0,0,Alanine_001
1207,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,MALATE,0.669714560146086,0.0,0,Alanine_002
1208,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,MALATE,,0.0,0,Alanine_003
1209,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,MALATE,0.534998093513746,0.0,0,Galactose_001
1210,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,MALATE,0.13143580508921898,0.0,0,Galactose_002
1211,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,MALATE,2.2565829465242,0.0,0,Galactose_003
1212,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,MALATE,26034.9105840442,0.0,0,malate_001
1213,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,MALATE,26893.544989795,0.0,0,malate_002
1214,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,MALATE,29258.014474141597,0.0,0,malate_003
1215,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,CIS-ACONITATE,0.0435935048848186,6.0,1,M1
1216,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,CIS-ACONITATE,0.001894226511773902,6.0,1,M2
1217,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,CIS-ACONITATE,0.0476805792672644,8.0,1,M3
1218,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,CIS-ACONITATE,0.21259281239400002,12.0,2,M1
1219,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,CIS-ACONITATE,0.21053466507760002,12.0,2,M2
1220,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,CIS-ACONITATE,0.232510980011218,14.0,2,M3
1221,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,CIS-ACONITATE,0.365661862593216,14.0,3,M1
1222,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,CIS-ACONITATE,0.389310877369518,14.0,3,M2
1223,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,CIS-ACONITATE,0.310610208292946,16.0,3,M3
1224,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,CIS-ACONITATE,0.37371915959576196,18.0,4,M1
1225,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,CIS-ACONITATE,0.25663593355147596,18.0,4,M2
1226,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,CIS-ACONITATE,0.297868359111042,20.0,4,M3
1227,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,CIS-ACONITATE,0.0457741474346468,6.0,1,M5
1228,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,CIS-ACONITATE,0.0604963224697036,6.0,1,M6
1229,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,CIS-ACONITATE,0.028259968751971797,6.0,1,M7
1230,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,CIS-ACONITATE,0.338764072654146,9.25,2,M5
1231,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,CIS-ACONITATE,0.322699415322084,10.0,2,M6
1232,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,CIS-ACONITATE,0.264970111687884,9.25,2,M7
1233,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,CIS-ACONITATE,0.640556617947732,10.0,3,M5
1234,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,CIS-ACONITATE,0.557192424052252,11.0,3,M6
1235,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,CIS-ACONITATE,0.48325658198800003,10.0,3,M7
1236,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,CIS-ACONITATE,0.700301447618948,12.0,4,M5
1237,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,CIS-ACONITATE,0.54635877356839,13.0,4,M6
1238,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,CIS-ACONITATE,0.21836577920974198,12.0,4,M7
1239,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,CIS-ACONITATE,0.1337196567536322,10.0,1,M9
1240,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,CIS-ACONITATE,0.0150815177932129,10.0,1,M10
1241,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,CIS-ACONITATE,0.05763251946606039,10.0,1,M11
1242,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,CIS-ACONITATE,0.511786025754854,16.0,2,M9
1243,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,CIS-ACONITATE,0.8393032118600819,16.0,2,M10
1244,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,CIS-ACONITATE,0.708278422597536,16.0,2,M11
1245,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,CIS-ACONITATE,1.580404383545846,18.0,3,M9
1246,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,CIS-ACONITATE,1.470322542168582,18.0,3,M10
1247,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,CIS-ACONITATE,1.311166890670818,18.0,3,M11
1248,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,CIS-ACONITATE,1.420422733780178,22.0,4,M9
1249,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,CIS-ACONITATE,1.1730351597620978,22.0,4,M10
1250,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,CIS-ACONITATE,2.11319740900278,22.0,4,M11
1251,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,CIS-ACONITATE,,0.0,0,Alanine_001
1252,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,CIS-ACONITATE,,0.0,0,Alanine_002
1253,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,CIS-ACONITATE,,0.0,0,Alanine_003
1254,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,CIS-ACONITATE,,0.0,0,Galactose_001
1255,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,CIS-ACONITATE,,0.0,0,Galactose_002
1256,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,CIS-ACONITATE,,0.0,0,Galactose_003
1257,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,CIS-ACONITATE,,0.0,0,malate_001
1258,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,CIS-ACONITATE,,0.0,0,malate_002
1259,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,CIS-ACONITATE,,0.0,0,malate_003
1260,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,CITRATE,1.6975609596823058,6.0,1,M1
1261,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,CITRATE,,6.0,1,M2
1262,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,CITRATE,,8.0,1,M3
1263,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,CITRATE,,12.0,2,M1
1264,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,CITRATE,,12.0,2,M2
1265,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,CITRATE,,14.0,2,M3
1266,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,CITRATE,2.0197597540921803,14.0,3,M1
1267,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,CITRATE,,14.0,3,M2
1268,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,CITRATE,,16.0,3,M3
1269,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,CITRATE,,18.0,4,M1
1270,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,CITRATE,,18.0,4,M2
1271,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,CITRATE,,20.0,4,M3
1272,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,CITRATE,,6.0,1,M5
1273,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,CITRATE,,6.0,1,M6
1274,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,CITRATE,,6.0,1,M7
1275,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,CITRATE,,9.25,2,M5
1276,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,CITRATE,,10.0,2,M6
1277,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,CITRATE,,9.25,2,M7
1278,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,CITRATE,23.575848301989602,10.0,3,M5
1279,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,CITRATE,5.14633018944482,11.0,3,M6
1280,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,CITRATE,0.1089767864704128,10.0,3,M7
1281,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,CITRATE,14.52739221616838,12.0,4,M5
1282,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,CITRATE,,13.0,4,M6
1283,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,CITRATE,,12.0,4,M7
1284,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,CITRATE,,10.0,1,M9
1285,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,CITRATE,,10.0,1,M10
1286,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,CITRATE,,10.0,1,M11
1287,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,CITRATE,7.992049783796441,16.0,2,M9
1288,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,CITRATE,,16.0,2,M10
1289,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,CITRATE,,16.0,2,M11
1290,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,CITRATE,7.2224439018802,18.0,3,M9
1291,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,CITRATE,4.4484505746474,18.0,3,M10
1292,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,CITRATE,6.85824091342684,18.0,3,M11
1293,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,CITRATE,8.675578442637079,22.0,4,M9
1294,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,CITRATE,9.294762531894339,22.0,4,M10
1295,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,CITRATE,7.98818764731314,22.0,4,M11
1296,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,CITRATE,,0.0,0,Alanine_001
1297,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,CITRATE,,0.0,0,Alanine_002
1298,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,CITRATE,,0.0,0,Alanine_003
1299,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,CITRATE,,0.0,0,Galactose_001
1300,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,CITRATE,,0.0,0,Galactose_002
1301,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,CITRATE,,0.0,0,Galactose_003
1302,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,CITRATE,,0.0,0,malate_001
1303,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,CITRATE,,0.0,0,malate_002
1304,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,CITRATE,,0.0,0,malate_003
1305,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,ISOCITRATE,0.0629033028102866,6.0,1,M1
1306,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,ISOCITRATE,,6.0,1,M2
1307,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,ISOCITRATE,,8.0,1,M3
1308,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,ISOCITRATE,,12.0,2,M1
1309,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,ISOCITRATE,0.0646426964748304,12.0,2,M2
1310,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,ISOCITRATE,,14.0,2,M3
1311,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,ISOCITRATE,0.287037687072196,14.0,3,M1
1312,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,ISOCITRATE,0.15717043736179961,14.0,3,M2
1313,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,ISOCITRATE,0.0754087822534656,16.0,3,M3
1314,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,ISOCITRATE,0.0968803194601198,18.0,4,M1
1315,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,ISOCITRATE,0.2976604758421,18.0,4,M2
1316,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,ISOCITRATE,0.405468509330726,20.0,4,M3
1317,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,ISOCITRATE,,6.0,1,M5
1318,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,ISOCITRATE,,6.0,1,M6
1319,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,ISOCITRATE,,6.0,1,M7
1320,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,ISOCITRATE,0.0534911660419818,9.25,2,M5
1321,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,ISOCITRATE,0.036605450142755604,10.0,2,M6
1322,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,ISOCITRATE,,9.25,2,M7
1323,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,ISOCITRATE,0.535788687104786,10.0,3,M5
1324,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,ISOCITRATE,0.47612099631486,11.0,3,M6
1325,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,ISOCITRATE,0.1537811423888874,10.0,3,M7
1326,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,ISOCITRATE,1.0438579749254742,12.0,4,M5
1327,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,ISOCITRATE,0.527532997130256,13.0,4,M6
1328,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,ISOCITRATE,4.2165180371063204,12.0,4,M7
1329,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,ISOCITRATE,,10.0,1,M9
1330,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,ISOCITRATE,,10.0,1,M10
1331,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,ISOCITRATE,,10.0,1,M11
1332,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,ISOCITRATE,0.21759002541918598,16.0,2,M9
1333,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,ISOCITRATE,0.18224946842276418,16.0,2,M10
1334,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,ISOCITRATE,0.192051157091619,16.0,2,M11
1335,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,ISOCITRATE,0.749457979926592,18.0,3,M9
1336,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,ISOCITRATE,0.67969044075898,18.0,3,M10
1337,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,ISOCITRATE,0.558435620037062,18.0,3,M11
1338,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,ISOCITRATE,2.74434097237576,22.0,4,M9
1339,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,ISOCITRATE,0.60763936262309,22.0,4,M10
1340,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,ISOCITRATE,0.879987388228234,22.0,4,M11
1341,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,ISOCITRATE,,0.0,0,Alanine_001
1342,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,ISOCITRATE,,0.0,0,Alanine_002
1343,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,ISOCITRATE,,0.0,0,Alanine_003
1344,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,ISOCITRATE,,0.0,0,Galactose_001
1345,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,ISOCITRATE,,0.0,0,Galactose_002
1346,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,ISOCITRATE,,0.0,0,Galactose_003
1347,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,ISOCITRATE,,0.0,0,malate_001
1348,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,ISOCITRATE,,0.0,0,malate_002
1349,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,ISOCITRATE,,0.0,0,malate_003
1350,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,TRANS-ACONITATE,,6.0,1,M1
1351,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,TRANS-ACONITATE,0.00135086114499977,6.0,1,M2
1352,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,TRANS-ACONITATE,0.00223757780408522,8.0,1,M3
1353,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,TRANS-ACONITATE,0.01125905636493192,12.0,2,M1
1354,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,TRANS-ACONITATE,0.0084218722138774,12.0,2,M2
1355,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,TRANS-ACONITATE,0.010628363210073261,14.0,2,M3
1356,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,TRANS-ACONITATE,0.023892009175461,14.0,3,M1
1357,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,TRANS-ACONITATE,0.01865331327298364,14.0,3,M2
1358,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,TRANS-ACONITATE,0.014428468395952621,16.0,3,M3
1359,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,TRANS-ACONITATE,0.0434911570071002,18.0,4,M1
1360,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,TRANS-ACONITATE,0.0320147408430266,18.0,4,M2
1361,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,TRANS-ACONITATE,0.0213460515696412,20.0,4,M3
1362,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,TRANS-ACONITATE,,6.0,1,M5
1363,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,TRANS-ACONITATE,,6.0,1,M6
1364,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,TRANS-ACONITATE,0.001563957403287536,6.0,1,M7
1365,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,TRANS-ACONITATE,0.012891715925655661,9.25,2,M5
1366,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,TRANS-ACONITATE,0.00863747322102526,10.0,2,M6
1367,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,TRANS-ACONITATE,0.00806139015437852,9.25,2,M7
1368,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,TRANS-ACONITATE,0.013153056617573619,10.0,3,M5
1369,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,TRANS-ACONITATE,0.01981871408993758,11.0,3,M6
1370,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,TRANS-ACONITATE,0.013928707115475562,10.0,3,M7
1371,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,TRANS-ACONITATE,0.031694717642905004,12.0,4,M5
1372,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,TRANS-ACONITATE,0.023893285925604,13.0,4,M6
1373,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,TRANS-ACONITATE,0.0244431779120154,12.0,4,M7
1374,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,TRANS-ACONITATE,0.00405469534904124,10.0,1,M9
1375,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,TRANS-ACONITATE,,10.0,1,M10
1376,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,TRANS-ACONITATE,,10.0,1,M11
1377,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,TRANS-ACONITATE,0.00132584369272966,16.0,2,M9
1378,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,TRANS-ACONITATE,0.0144316439914348,16.0,2,M10
1379,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,TRANS-ACONITATE,0.01628101612130508,16.0,2,M11
1380,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,TRANS-ACONITATE,0.0437666888535556,18.0,3,M9
1381,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,TRANS-ACONITATE,0.03728037795559,18.0,3,M10
1382,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,TRANS-ACONITATE,0.0340823856786786,18.0,3,M11
1383,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,TRANS-ACONITATE,0.0655990405514704,22.0,4,M9
1384,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,TRANS-ACONITATE,0.00180054893656383,22.0,4,M10
1385,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,TRANS-ACONITATE,0.0668737505953754,22.0,4,M11
1386,SM_MPTA_112023_ FreshMedia_M9 Alanine_001_37,L-alanine,TRANS-ACONITATE,,0.0,0,Alanine_001
1387,SM_MPTA_112023_ FreshMedia_M9 Alanine_002_38,L-alanine,TRANS-ACONITATE,,0.0,0,Alanine_002
1388,SM_MPTA_112023_ FreshMedia_M9 Alanine_003_39,L-alanine,TRANS-ACONITATE,0.0012227227034204,0.0,0,Alanine_003
1389,SM_MPTA_112023_ FreshMedia_M9 Galactose_001_40,Galactose,TRANS-ACONITATE,,0.0,0,Galactose_001
1390,SM_MPTA_112023_ FreshMedia_M9 Galactose_002_41,Galactose,TRANS-ACONITATE,,0.0,0,Galactose_002
1391,SM_MPTA_112023_ FreshMedia_M9 Galactose_003_42,Galactose,TRANS-ACONITATE,,0.0,0,Galactose_003
1392,SM_MPTA_112023_ FreshMedia_M9 malate_001_43,L-malate,TRANS-ACONITATE,,0.0,0,malate_001
1393,SM_MPTA_112023_ FreshMedia_M9 malate_002_44,L-malate,TRANS-ACONITATE,,0.0,0,malate_002
1394,SM_MPTA_112023_ FreshMedia_M9 malate_003_45,L-malate,TRANS-ACONITATE,,0.0,0,malate_003
