KEGG,Metabolite name,PubChem,ChEBI,METLIN,SMILES,Exact match
C14839,"Bromobenzene-3,4-oxide",108121,34589,None,BrC1=CC2OC2C=C1,True
C14840,"Bromobenzene-2,3-oxide",3036760,34587,None,BrC1=CC=CC2OC12,True
C14847,"3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene",11954066,34324,None,[H][C@](N)(CCC(O)=N[C@@]([H])(CSC1([H])C=CC(Br)=CC1([H])O)C(O)=NCC(O)=O)C(O)=O,True
C14848,"2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene",11954067,34228,None,[H][C@](N)(CCC(O)=N[C@@]([H])(CSC1([H])C(Br)=CC=CC1([H])O)C(O)=NCC(O)=O)C(O)=O,True
C14851,"Benzo[a]pyrene-4,5-oxide",37786,34560,None,O1C2C1C1=CC3=CC=CC=C3C3=C1C1=C(C=CC=C21)C=C3,True
C14852,"Benzo[a]pyrene-7,8-diol",25892,34562,None,OC1C=CC2=C3C=CC4=CC=CC5=C4C3=C(C=C5)C=C2C1O,True
C14855,"4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene",11954068,34374,None,[H][C@](N)(CCC(O)=N[C@@]([H])(CSC1([H])C2=CC3=CC=CC=C3C3=C2C2=C(C=CC=C2C1([H])O)C=C3)C(O)=NCC(O)=O)C(O)=O,True
C14856,"7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene",11954069,34479,None,[H][C@](N)(CCC(O)=N[C@@]([H])(CSC1([H])C=CC2=C3C=CC4=CC=CC5=C4C3=C(C=C5)C=C2C1([H])O)C(O)=NCC(O)=O)C(O)=O,True
C14857,"1,1-Dichloroethylene epoxide",119521,None,None,ClC1(Cl)CO1,True
C14858,"2,2-Dichloroacetaldehyde",6576,None,None,ClC(Cl)C=O,True
C14859,Chloroacetyl chloride,6577,None,None,ClCC(Cl)=O,True
C14861,"S-(2,2-Dichloro-1-hydroxy)ethyl glutathione",11954070,34958,None,[H][C@](N)(CCC(O)=N[C@@]([H])(CSC([H])(O)C(Cl)Cl)C(O)=NCC(O)=O)C(O)=O,True
C14863,2-(S-Glutathionyl)acetyl glutathione,11954072,34254,None,[H][C@](N)(CCC(O)=N[C@@]([H])(CSCC(=O)SC[C@]([H])(N=C(O)CC[C@]([H])(N)C(O)=O)C(O)=NCC(O)=O)C(O)=NCC(O)=O)C(O)=O,True
C14864,S-(2-Chloroacetyl)glutathione,163913,34959,None,[H][C@](N)(CCC(O)=N[C@@]([H])(CSC(=O)CCl)C(O)=NCC(O)=O)C(O)=O,True
C14865,2-(S-Glutathionyl)acetyl chloride,11954073,34253,None,[H][C@](N)(CCC(O)=N[C@@]([H])(CSCC(Cl)=O)C(O)=NCC(O)=O)C(O)=O,True
C14868,"S-(1,2-Dichlorovinyl)glutathione",6437359,34957,None,[H]\C(Cl)=C(/Cl)SC[C@]([H])(N=C(O)CC[C@]([H])(N)C(O)=O)C(O)=NCC(O)=O,True
C14870,2-Bromoacetaldehyde,105131,None,None,BrCC=O,True
C14871,S-(Formylmethyl)glutathione,11954074,34962,None,[H][C@](N)(CCC(O)=N[C@@]([H])(CSCC=O)C(O)=NCC(O)=O)C(O)=O,True
C14874,Glutathione episulfonium ion,159079,34777,None,[H][C@](N)(CCC(O)=N[C@@]([H])(C[S+]1CC1)C(O)=NCC(O)=O)C(O)=O,True
C14899,3-Dehydro-L-gulonate 6-phosphate,None,49039,None,None,True
C15025,D-Carnitine,2724480,None,None,None,True
C15521,Alkanesulfonate,17396513,62081,None,None,True
C15532,N-alpha-Acetyl-L-citrulline,656979,49002,5819.0,CC(=O)N[C@@H](CCCNC(N)=O)C(O)=O,True
C15547,"1,4-dihydroxy-2-naphthoyl-CoA",None,52668,None,[H][C@](O)(C(O)=NCCC(O)=NCCSC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,True
C15556,1-deoxy-L-glycero-tetrulose 4-phosphate,669,50606,None,CC(=O)C(O)COP(O)(O)=O,True
C15583,Phenyl acetate,31229,8082,None,CC(=O)OC1=CC=CC=C1,True
C15586,None,None,None,None,None,False
C15587,Purine,1044,17258,6193.0,N1C=NC2=C1C=NC=N2,True
C15602,None,None,None,None,None,False
C15603,None,None,None,None,None,False
C15667,5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole,None,48000,None,None,True
C15672,Heme O,0,24480,6044.0,CC(C)=CCC\C(C)=C\CC\C(C)=C\CCC(O)C1=C(C)/C2=C/C3=N/C(=C\C4=C(CCC(O)=O)C(C)=C5/C=C6\N=C(\C=C\1/N\2[Fe]N45)C(C)=C6C=C)/C(CCC(O)=O)=C3C,True
C15673,None,None,None,None,None,False
C15699,Gamma-glutamyl-L-putrescine,20841830,48005,None,NCCCCNC(=O)CC[C@H](N)C(O)=O,True
C15700,gamma-Glutamyl-gamma-aminobutyraldehyde,None,61521,None,None,True
C15767,4-(Glutamylamino) butanoate,23724570,49260,None,N[C@@H](CCC(=O)NCCCC(O)=O)C(O)=O,True
C15804,p-Hydroxyphenyl lignin,None,None,None,None,True
C15805,Guaiacyl lignin,None,64475,None,None,True
C15806,Syringyl lignin,None,64476,None,None,True
C15807,5-Hydroxy-guaiacyl lignin,None,80099,None,None,True
C15809,Iminoglycine,None,53647,None,None,True
C15810,C15810,None,80100,None,None,True
C15811,[Enzyme]-cysteine,None,None,None,None,True
C15812,[Enzyme]-S-sulfanylcysteine,None,None,None,None,True
C15813,C15813,None,80101,None,None,True
C15814,C15814,None,80102,None,None,True
C15930,L-Galactonate,None,37425,None,None,True
C15972,Enzyme N6-(lipoyl)lysine,None,80218,None,None,True
C15973,Enzyme N6-(dihydrolipoyl)lysine,None,80219,None,None,True
C15980,None,None,None,None,None,False
C15996,7-Cyano-7-carbaguanine,47205307,45075,None,C1COC2=C1C=C(C=C2)C(=O)NCC3=CC=NN3,True
C15998,None,None,None,None,None,False
C16153,UDP-L-Ara4N,None,47025,None,None,True
C16154,UDP-L-Ara4FN,None,47027,None,None,True
C16155,UDP-L-Ara4O,None,47028,None,None,True
C16156,Undecaprenyl phosphate alpha-L-Ara4FN,None,53028,None,None,True
C16157,4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate,17756765,47039,None,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)O1OC(N)(O)1O,True
C16186,L-Ascorbate 6-phosphate,None,80368,None,None,True
C16216,3-Oxooctadecanoyl-CoA,74000474,None,None,CCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,True
C16218,trans-Octadec-2-enoyl-CoA,53477850,None,None,CCCCCCCCCCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@@](O)([H])C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@H](C(O)[C@H]1OP(=O)(O)O)N1C=NC2=C1N=CN=C2N,True
C16219,3-Oxostearoyl-[acp],None,80386,None,None,True
C16220,3-Hydroxyoctadecanoyl-[acp],None,80387,None,None,True
C16221,(2E)-Octadecenoyl-[acp],None,80388,None,None,True
C16236,Protein N6-(octanoyl)lysine,None,80398,None,None,True
C16237,Protein N6-(lipoyl)lysine,None,80399,None,None,True
C16238,Lipoyl-AMP,23724672,55451,None,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OC(=O)CCCCC2CCSS2)[C@@H](O)[C@H]1O,True
C16239,Lipoyl-[acp],None,80400,None,None,True
C16240,None,None,None,None,None,False
C16241,(R)-Lipoic acid,6112,30314,126.0,OC(=O)CCCC[C@@H]1CCSS1,True
C16254,S-Succinyl- dihydrolipoamide-E,None,80403,None,None,True
C16255,S-Acetyldihydrolipoamide-E,24906332,50623,None,CC(=O)SCCC(S)CCCCC(N)=O,True
C16272,3-Hydroxy-5-oxohexanoate,None,37032,None,None,True
C16273,3-Hydroxy-5-oxohexanoyl-CoA,None,20052,None,None,True
C16330,3-Oxo-OPC8-CoA,71448911,None,None,CC\C=C/C[C@H]1[C@@H](CCCCCC(=O)CC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2OP(O)(O)=O)N2C=NC3=C(N)N=CN=C23)CCC1=O,True
C16331,OPC6-CoA,53480660,None,None,CC\C=C/C[C@@H]1C(=O)CCC1CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@](O)([H])C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@H](C(O)[C@H]1OP(=O)(O)O)N1C=NC2=C1N=CN=C2N,True
C16334,3-Oxo-OPC6-CoA,71448915,None,None,CC\C=C/C[C@H]1[C@@H](CCCC(=O)CC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2OP(O)(O)=O)N2C=NC3=C(N)N=CN=C23)CCC1=O,True
C16335,OPC4-CoA,53480659,None,None,CC\C=C/C[C@@H]1C(=O)CCC1CCCC(=O)SCCNC(=O)CCNC(=O)[C@@](O)([H])C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@H](C(O)[C@H]1OP(=O)(O)O)N1C=NC2=C1N=CN=C2N,True
C16338,3-Oxo-OPC4-CoA,71448919,None,None,CC\C=C/C[C@H]1[C@@H](CC(=O)CC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2OP(O)(O)=O)N2C=NC3=C(N)N=CN=C23)CCC1=O,True
C16339,(+)-7-Isojasmonic acid CoA,71448920,None,None,CC\C=C/C[C@H]1[C@@H](CC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2OP(O)(O)=O)N2C=NC3=C(N)N=CN=C23)CCC1=O,True
C16348,cis-3-Chloroallyl aldehyde,9543055,80465,None,Cl\C=C/C=O,True
