met_id,name,kegg_id,pubchem_id,moldb_smiles
ECMDB20429,Hydroxymethyl-dCTP,,25201516,[H][C@]1(O)C[C@]([H])(O[C@@]1([H])COP(O)(=O)OP(O)(=O)OP([O-])([O-])=O)N1C=C(CO)C([O-])=NC1=O
ECMDB20441,Menaquinone-1,,25200371,CC(C)=CCC1=C(C)C(O)C2=CC=CC=C2C1=O
ECMDB20468,Phosphonate,C06701,6326969,OP(=O)=O
ECMDB20469,Distearoyl phosphatidate,,25200924,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP([O-])([O-])=O)OC(=O)CCCCCCCCCCCCCCCCC
ECMDB20470,Dimyristoyl phosphatidate,,25202369,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COP([O-])([O-])=O)OC(=O)CCCCCCCCCCCCC
ECMDB20481,L-Alanyl-L-Glutamate,,25203511,CC(N)C(O)=NC(CCC([O-])=O)C(O)=O
ECMDB20485,UDP-N-Acetylmuramyl-L-Ala,,25246252,[H][C@](C)(O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO)OC([H])(OP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=CC([O-])=NC3=O)[C@]([H])(O)[C@]2([H])O)[C@]1([H])N=C(C)[O-])C([O-])=N[C@]([H])(C)C(O)=O
ECMDB20487,Ubiquinone-0,C05251,69068,COC1=C(OC)C(=O)C(C)=CC1=O
ECMDB20516,Ferric coprogen,,6449889,[Fe+3].[H]\C(=C(\C)CCO)C(=O)N([O-])CCCC(N=C(C)O)C(=O)OCC\C(C)=C(\[H])C(=O)N([O-])CCCC1N=C(O)C(CCCN([O-])C(=O)C(\[H])=C(\C)CCO)N=C1O
ECMDB20518,N-Acetylmuramate 6-phosphate,,25202911,[H]C(C)(O[C@@]1([H])[C@]([H])(O)[C@@]([H])(C[O+]P(O)(O)=O)OC([H])(O)[C@]1([H])[NH+]=C(C)[O-])C([O-])=O
ECMDB20519,"1,6-Anhydro-N-acetylmuramate",,25201515,[H]C(C)(O[C@@]1([H])[C@]([H])(O)[C@@]2([H])COC([H])(O2)[C@]1([H])N=C(C)O)C(O)=O
ECMDB20520,p-Aminobenzoyl glutamate,,25202539,[H][C@@](CCC([O-])=O)(NC(=O)C1=CC=C(N)C=C1)C([O-])=O
ECMDB20521,N-Ethylsuccinimide,,16842,CCN1C(=O)CCC1=O
ECMDB20526,Heptosyl-KDO2-lipid A,,25203480,[H][C@@]1(O[C@@](C[C@@H](O)[C@H]1O)(O[C@@H]1C[C@@](OC[C@H]2O[C@@H](OC[C@H]3O[C@H](OP([O-])([O-])=O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]3O)[C@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@H]2OP([O-])([O-])=O)(O[C@]([H])([C@H](O)CO)[C@@H]1O[C@H]1O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]1O)C([O-])=O)C([O-])=O)[C@H](O)CO
ECMDB20527,Heptosyl2-KDO2-lipid A,,25202915,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(OC4(CC([H])(O)C([H])(O)C([H])(O4)C([H])(O)CO)C(O)O)[C@@]([H])(OC4([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O)[C@]([H])(OC5([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O)[C@]([H])(O)[C@]5([H])O)[C@]4([H])O)[C@]([H])(O3)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB20528,Glucosyl-heptosyl2-KDO2-lipid A,,25202907,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(OC4(CC([H])(O)C([H])(O)C([H])(O4)C([H])(O)CO)C(O)O)[C@@]([H])(OC4([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O)[C@]([H])(OC5([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O)[C@]([H])(OC6([H])OC([H])(CO)C([H])(O)C([H])(O)C6([H])O)[C@]5([H])O)[C@]4([H])O)[C@]([H])(O3)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB20529,Glucosyl-heptosyl2-KDO2-lipid A-phosphate,,25200956,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(OC4(CC([H])(O)C([H])(O)C([H])(O4)C([H])(O)CO)C(O)O)[C@@]([H])(OC4([H])OC([H])(C([H])(O)CO)[C@@]([H])(O[P+](O)(O)O)[C@]([H])(OC5([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O)[C@]([H])(OC6([H])OC([H])(CO)C([H])(O)C([H])(O)C6([H])O)[C@]5([H])O)[C@]4([H])O)[C@]([H])(O3)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB20530,Glucosyl-heptosyl3-KDO2-lipid A-phosphate,,25203689,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(OC4(CC([H])(O)C([H])(O)C([H])(O4)C([H])(O)CO)C(O)O)[C@@]([H])(OC4([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O[P+](O)(O)O)[C@]([H])(OC5([H])OC([H])([C@@]([H])(O)COC6([H])OC([H])(C([H])(O)CO)C([H])(O)C([H])(O)C6([H])O)[C@@]([H])(O)[C@]([H])(OC6([H])OC([H])(CO)C([H])(O)C([H])(O)C6([H])O)[C@]5([H])O)[C@]4([H])O)[C@]([H])(O3)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB20531,Glucosyl-heptosyl3-KDO2-lipid A-bisphosphate,,25201743,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(OC4(CC([H])(O)C([H])(O)C([H])(O4)C([H])(O)CO)C(O)O)[C@@]([H])(OC4([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O[P+](O)(O)O)[C@]([H])(OC5([H])OC([H])([C@@]([H])(O)COC6([H])OC([H])(C([H])(O)CO)C([H])(O)C([H])(O)C6([H])O)[C@@]([H])(O[P+](O)(O)O)[C@]([H])(OC6([H])OC([H])(CO)C([H])(O)C([H])(O)C6([H])O)[C@]5([H])O)[C@]4([H])O)[C@]([H])(O3)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB20532,Galactosyl-glucosyl-heptosyl3-KDO2-lipid A-bisphosphate,,25201355,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(OC4(CC([H])(O)C([H])(O)C([H])(O4)C([H])(O)CO)C(O)O)[C@@]([H])(OC4([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O[P+](O)(O)O)[C@]([H])(OC5([H])OC([H])([C@@]([H])(O)COC6([H])OC([H])(C([H])(O)CO)C([H])(O)C([H])(O)C6([H])O)[C@@]([H])(O[P+](O)(O)O)[C@]([H])(OC6([H])OC([H])(COC7([H])OC([H])(CO)C([H])(O)C([H])(O)C7([H])O)C([H])(O)C([H])(O)C6([H])O)[C@]5([H])O)[C@]4([H])O)[C@]([H])(O3)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB20533,Galactosyl-glucosyl2-heptosyl3-KDO2-lipid A-bisphosphate,,25202942,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(OC4(CC([H])(O)C([H])(O)C([H])(O4)C([H])(O)CO)C(O)O)[C@@]([H])(OC4([H])OC([H])(C([H])(O)CO)[C@@]([H])(O[P+](O)(O)O)[C@]([H])(OC5([H])OC([H])([C@@]([H])(O)COC6([H])OC([H])(C([H])(O)CO)C([H])(O)C([H])(O)C6([H])O)[C@@]([H])(O[P+](O)(O)O)[C@]([H])(OC6([H])OC([H])(COC7([H])OC([H])(CO)C([H])(O)C([H])(O)C7([H])O)C([H])(O)C([H])(OC7([H])OC([H])(CO)C([H])(O)C([H])(O)C7([H])O)C6([H])O)[C@]5([H])O)[C@]4([H])O)[C@]([H])(O3)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB20534,Galactosyl-glucosyl3-heptosyl3-KDO2-lipid A-bisphosphate,,25202137,[H]C(O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(O[C@@]4(C[C@@]([H])(O)[C@@]([H])(O)[C@]([H])(O4)[C@]([H])(O)CO)C(O)O)[C@@]([H])(OC4([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O[P+](O)(O)O)[C@]([H])(OC5([H])OC([H])([C@@]([H])(O)COC6([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O)[C@]([H])(O)[C@]6([H])O)[C@@]([H])(O[P+](O)(O)O)[C@]([H])(OC6([H])O[C@]([H])(COC7([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]7([H])O)[C@@]([H])(O)C([H])(OC7([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)C7([H])OC7([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]7([H])O)[C@@]6([H])O)[C@]5([H])O)[C@]4([H])O)[C@]([H])(O3)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB20535,Lipid A-core,,25202953,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(O[C@@]4(C[C@@]([H])(O)[C@@]([H])(O)[C@]([H])(O4)[C@]([H])(O)CO)C(O)O)[C@@]([H])(OC4([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O[P+](O)(O)O)[C@]([H])(OC5([H])OC([H])([C@@]([H])(O)COC6([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O)[C@]([H])(O)[C@]6([H])O)[C@@]([H])(O[P+](O)(O)O)[C@]([H])(OC6([H])O[C@]([H])(COC7([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]7([H])O)[C@@]([H])(O)C([H])(OC7([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)C7([H])OC7([H])O[C@]([H])(COC8([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(O)[C@]([H])(O)[C@]8([H])O)[C@@]([H])(O)[C@]([H])(O)[C@@]7([H])O)[C@@]6([H])O)[C@]5([H])O)[C@]4([H])O)[C@]([H])(O3)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB20537,TDP-Rhamnose,,25200574,[H][C@]1(O)C[C@]([H])(O[C@@]1([H])CCP([O-])(=O)OP([O-])(=O)O[C@@]1([H])O[C@@]([H])(C)[C@@]([H])(O)[C@@]([H])(O)[C@@]1([H])O)[N+]1=C[C+](C)C(O)=NC1=O
ECMDB20539,Crotonobetainyl-CoA,,591,[H]\C(C[N+](C)(C)C)=C(\[H])C(=O)SCCN=C(O)CCN=C(O)[C@@](O)([H])C(C)(C)COP(=O)(O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@@](O)([H])[C@]1([H])OP(=O)(O)O
ECMDB20540,D-Allulose-6-phosphate,,21872891,[H][C@@](O)(COP([O-])([O-])=O)[C@@]([H])(O)[C@@]([H])(O)C(=O)CO
ECMDB20541,D-Carnitinyl-CoA,,605,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12)C(O)C(O)=NCCC(O)=NCCSC(=O)CC(O)C[N+](C)(C)C
ECMDB20543,D-Myo-inositol (1)-monophosphate,C01177,107737,[H]C1(O)[C@]([H])(O)[C@@]([H])(O)C([H])(OP(O)(O)=O)[C@]([H])(O)[C@]1([H])O
ECMDB20544,D-Ribulose-1-phosphate,,615,OCC(O)C(O)C(=O)COP(O)(O)=O
ECMDB20547,Diacetylchitobiose-6-phosphate,,25200795,[H][C@@]1(O)O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])N=C(C)O)[C@]([H])(O)[C@@]1([H])N=C(C)O
ECMDB20549,Dihydromonapterin-triphosphate,,25203084,[H][C@](O)(C[O+]P([O-])(=O)OP([O-])(=O)O[P+](O)([O-])[O-])[C@@]([H])(O)C1=[N+]=C2C(O)=NC(=[NH2+])NC2=[NH+]C1
ECMDB20550,"4,5-Dihydroxy-2,3-pentanedione",,25200942,[H][C@@](O)(CO)C(=O)C(C)=O
ECMDB20553,Ethyl-2-methylacetoacetate,,7017228,[H][C@@](C)(C(C)=O)C(=O)OCC
ECMDB20554,Ethyl-(2R)-methyl-(3S)-hydroxybutanoate,,642623,[H][C@@](C)(O)[C@@]([H])(C)C(=O)OCC
ECMDB20557,Fructoselysine,C16488,720,NC(CCCCNC1OC(CO)C(O)C(O)C1=O)C(O)=O
ECMDB20558,Fructoselysine-6-phosphate,,721,NC(CCCCNC1OC(COP(O)(O)=O)C(O)C(O)C1=O)C(O)=O
ECMDB20559,gamma-Butyrobetainyl-CoA,,726,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12)C(O)C(O)=NCCC(O)=NCCSC(=O)CCC[N+](C)(C)C
ECMDB20560,Undecaprenyl-N-acetyl-alpha-D-glucosaminyl-pyrophosphate,,182,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(O)(=O)OP(O)(=O)OC1OC(CO)C(O)C(O)C1N=C(C)O
ECMDB20562,GMP-Lysine,,25202936,[H][C@@]([NH3+])(CCCC[NH3+])C(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=[N+]C3=C2[N-]C(=N)N=C3O)[C@]([H])(O)[C@]1([H])O
ECMDB20564,Heme D,,3582,CC1=C(CCC(O)=O)/C2=C/C3=C(CCC(O)=O)C(C)=C(N3)\C=C3/N=C(/C=C4\N=C(\C=C\1/N\2)C(=O)C4(C)CC(O)=O)C(=O)C3(C)CC(O)=O
ECMDB20567,Homoserine lactone,C11837,443433,Br.NC1CCOC1=O
ECMDB20571,"KDO2-lipid A, cold adapted",,25203646,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(O[C@@]4(C[C@@]([H])(O)[C@@]([H])(O)[C@]([H])(O4)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(O)[C@]([H])(O3)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB20572,KDO2-(palmitoleoyl)-lipid IVA,,25203723,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(O[C@@]4(C[C@@]([H])(O)[C@@]([H])(O)[C@]([H])(O4)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(O)[C@]([H])(O3)[C@]([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@]([H])(O)CCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCC)O[C@]([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC
ECMDB20573,L-Ala-D-Glu-meso-A2pm,,25203562,[H][C@@](C)(N)C(O)=N[C@]([H])(CCC(O)=N[C@@]([H])(CCC[C@@]([H])(N)C(O)=O)C(O)=O)C(O)=O
ECMDB20574,L-Ala-gamma-D-Glu,,25203551,[H][C@@](C)(N)C(O)=N[C@]([H])(CCC([O-])=O)C(O)=O
ECMDB20575,L-Ala-gamma-D-Glu-Dap,,656477,CC(N)C(O)=NC(CCC(O)=O)C(O)=NC1=CC=CC(=N)N1
ECMDB20576,L-Ara4N-modified KDO2-Lipid A,,656478,CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(OP(O)(=O)OC2OCC(N)C(O)C2O)C(COC2(CC(OC3(CC(O)C(O)C(O3)C(O)CO)C(O)=O)C(O)C(O2)C(O)CO)C(O)=O)OC(OCC2OC(OP(O)(=O)OC3OCC(N)C(O)C3O)C(N=C(O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)C1N=C(O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
ECMDB20578,L-Carnitinyl-CoA,C20750,605,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12)C(O)C(O)=NCCC(O)=NCCSC(=O)CC(O)C[N+](C)(C)C
ECMDB20579,Linear dimeric GMP,C18076,25093482,[H][C@]1(COP(O)(=O)O[C@]2([H])[C@@]([H])(COP(O)([O-])=O)O[C@@]([H])(N3C=NC4=C3NC(=N)N=C4[O-])[C@]2([H])O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3[O-])[C@]([H])(O)[C@]1([H])O
ECMDB20580,L-Glyceraldehyde,C02426,751,[H][C@](O)(CO)C=O
ECMDB20581,L-Glyceraldehyde 3-phosphate,,25201921,[H][C@](O)(CO[P-]([O])(=O)=O)C=O
ECMDB20590,N1-Methyladenine,C02216,917,CN1C=NC2=C(N=CN2)C1=N
ECMDB20591,N3-Methylcytosine,,4469987,C[N+]1=C(N)C=CNC1=O
ECMDB20594,NMNH,,25246098,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=CCC(=C2)C(O)=N)[C@]([H])(O)[C@]1([H])O
ECMDB20599,Phenylhydantoin,,1002,OC1=NC(C(O)=N1)C1=CC=CC=C1
ECMDB20601,Cyclic pyranopterin monophosphate,C18239,25202908,[H][C@@]12COP(O)(=O)O[C@]1([H])C(O)(O)[C@]1([H])NC3=C(NC(=N)N=C3O)N[C@]1([H])O2
ECMDB20604,S-Carboxymethyl-D-cysteine,,25203751,NC(CSCC([O-])=O)C(O)=O
ECMDB20608,L-Seryl-AMP,,5289403,[H][C@](N)(CO)C(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
ECMDB20610,Sn-Glycerol-1-phosphate,C00623,754,[H][C@](O)(CO)COP(O)(O)=O
ECMDB20611,"trans-Delta2, cis-delta4-decadienoyl-CoA",,25203750,[H]C(O)(C(O)=NCCC(O)=NCCSC(=O)C=CC=CCCCCC)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@]1([H])O[C@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O
ECMDB20612,dTDP-D-Fucosamine,C04346,25202013,[H]C1(O)CC([H])(OC1([H])COP(O)(=O)OP(O)(=O)O[C@@]1([H])O[C@]([H])(C)[C@]([H])(N)[C@]([H])(O)[C@@]1([H])O)N1C=C(C)C(O)=NC1=O
ECMDB20613,"dTDP-4-Acetamido-4,6-dideoxy-D-galactose",C06018,16069985,C[C@H]1OC(OP(O)(=O)OP(O)(=O)OCC2OC(CC2O)N2C=C(C)C(=O)NC2=O)[C@H](O)[C@@H](O)C1NC(C)=O
ECMDB20619,Ubiquinol-10,,6504740,COC1=C(OC)C(O)=C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(C)=C1O
ECMDB20620,Ubiquinone-6,C17568,5283544,COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O
ECMDB20621,"UDP-N-Acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminoheptanedioate-D-alanine",,25200511,[H][C@@](N)(CCC[C@]([H])(N=C([O-])CC[C@@]([H])(N=C(O)[C@]([H])(C)N=C(O)[C@@]([H])(C)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO)O[C@]([H])(OP([O-])(=O)OP([O-])(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=C[CH+]C(O)=NC3=O)[C@]([H])(O)[C@]2([H])O)[C@]1([H])N=C(C)[O-])C(O)=O)C(O)=N[C@]([H])(C)C(O)=O)C(O)=O
ECMDB20622,XDP,C01337,439486,[H][C@]1(COP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2N=C(O)N=C3O)[C@]([H])(O)[C@]1([H])O
ECMDB21000,D-Urobilinogen,C05791,440784,CCC1=C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(CC3NC(=O)C(C=C)=C3C)N2)N1
ECMDB21002,3-Sulfopyruvic acid,C05528,440717,OC(=O)C(=O)CS(O)(=O)=O
ECMDB21003,Adenylylselenate,C05686,440758,NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)O[Se](O)(=O)=O)[C@@H](O)[C@H]3O)C2=NC=N1
ECMDB21004,beta-Aminopropionitrile,C05670,1647,NCCC#N
ECMDB21005,Cinnavalininate,C05640,114918,NC1=C(C(O)=O)C2=NC3=C(C=CC=C3OC2=CC1=O)C(O)=O
ECMDB21007,L-Allothreonine,C05519,99289,C[C@H](O)[C@H](N)C(O)=O
ECMDB21009,Se-Methylselenocysteine,C05689,147004,C[Se]C[C@H](N)C(O)=O
ECMDB21010,Selenohomocysteine,C05698,6326973,NC(CC[SeH])C(O)=O
ECMDB21013,PG(14:0/14:0),,5283512,N.[H][C@](O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
ECMDB21014,PE(17:0/16:0),,,[H][C@@](COC(=O)CCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCC
ECMDB21015,PE(17:0/17:0),,5092815,CCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21016,PE(17:0/19:0),,9546771,CCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCC)COP(O)(=O)OCCN
ECMDB21017,PE(19:0/14:0),,,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCC
ECMDB21018,PE(19:0/16:0),,9546870,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCC
ECMDB21019,PE(19:0/17:0),,,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCC
ECMDB21020,PE(19:0/19:0),,9546743,CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCC
