,Strain,ionMz,Rel. abs. distance,Rel. distance,Mean abs. distance,Mean distance,MAE1,MAE2,Mean MAE,Strain 1,Strain 2,p-value rel,p-value abs
39,yeaS,121.0298,0.30403413934834805,0.010164813499840334,640.5412030479284,21.415298564499608,1787.017857803191,2426.595813482759,2106.806835642975,yeaS,WT,0.6,0.6
40,yeaS,121.0409,0.13410619543335875,-0.029660636437773457,62.89233245462131,-13.91007031130853,472.3614717013935,465.58673048847976,468.9741010949366,yeaS,WT,0.9,0.9
41,yeaS,124.0076,0.418067402581995,-0.04215535625938366,223.65544468837894,-22.552045177309264,325.71067564490346,744.2385397547051,534.9746076998043,yeaS,WT,0.5,0.5
42,yeaS,125.0354,0.204506625098629,0.14624408488414872,193.0915570091459,138.08109170076605,949.7553662962474,938.6094425799653,944.1824044381063,yeaS,WT,0.7,0.7
43,yeaS,125.0466,0.6438904292999381,0.622137285719554,332.8854620286781,321.63928578219253,522.8024541375552,511.1792510746304,516.9908526060927,yeaS,WT,0.1,0.2
44,yeaS,127.0523,0.30450115455012844,0.30450115455012844,199.2183588466501,199.2183588466501,677.8661157522812,630.6238907370297,654.2450032446554,yeaS,WT,0.4,0.4
45,yeaS,127.0766,0.698390211016236,0.698390211016236,291.38381301958435,291.38381301958435,443.6475146379644,390.7966354184583,417.22207502821135,yeaS,WT,0.1,0.0
46,yeaS,128.0353,0.21478920151988537,0.21478920151988537,630.8666663511689,630.8666663511689,2847.812620643177,3026.4739997925594,2937.143310217868,yeaS,WT,0.6,0.5
47,yeaS,129.0194,0.5562054118888538,-0.5562054118888538,4481.9411564775155,-4481.9411564775155,7854.381048819315,8261.755402485618,8058.068225652467,yeaS,WT,0.2,0.2
48,yeaS,129.056,0.3223806686568751,0.060702995734374945,326.48173861163383,61.4752108706214,1112.0326911122966,913.4097150458947,1012.7212030790956,yeaS,WT,0.5,0.3
49,yeaS,129.1035,0.5654352508175963,0.5654352508175963,82.55873917025946,82.55873917025946,169.62071027723303,122.39765628510246,146.00918328116774,yeaS,WT,0.2,0.1
50,yeaS,130.0511,0.3909357403383507,-0.3653639945961573,1618.9228940599003,-1513.0265015037078,3627.6598447104584,4654.636845066432,4141.1483448884455,yeaS,WT,0.2,0.2
51,yeaS,130.0876,0.8956721872540946,0.8956721872540946,9253.376509646974,9253.376509646974,14520.982625187964,6141.435257889319,10331.208941538642,yeaS,WT,0.2,0.1
52,yeaS,131.035,0.11229673155333085,0.008536725962431223,1211.5350166788378,92.10011981840276,10780.780370021543,10796.606610354955,10788.693490188249,yeaS,WT,0.9,0.9
53,yeaS,131.0466,0.125344625074945,0.019329546789940963,199.20794570914813,30.720099128388473,1616.5828156353127,1561.9810133288634,1589.281914482088,yeaS,WT,1.0,1.0
54,yeaS,131.0828,0.4770362894858469,-0.4770362894858469,453.728077282396,-453.728077282396,761.1157759230308,1141.1633054920428,951.1395407075368,yeaS,WT,0.2,0.2
55,yeaS,132.0305,0.07136493538250954,-0.003708195784072851,1461.7939100331619,-75.95632204127028,19618.435660922194,21348.291267311673,20483.363464116934,yeaS,WT,1.0,1.0
56,yeaS,133.0144,0.4991120771457798,0.4873357969024951,6391.946270366933,6241.131745881135,10396.354871941452,15216.915425663405,12806.635148802428,yeaS,WT,0.2,0.2
57,yeaS,133.0508,0.8339272774248974,-0.8339272774248974,66998.61432086895,-66998.61432086895,53904.37462838498,106777.77628471491,80341.07545654995,yeaS,WT,0.0,0.1
58,yeaS,135.031,0.5977541685512964,-0.2745598409032863,2355.089462019233,-1081.7373128022234,3604.331954672004,4275.460729089534,3939.896341880769,yeaS,WT,0.3,0.3
59,yeaS,135.0456,0.7844555739962747,0.7844555739962747,5600.595283934549,5600.595283934549,9110.218554263853,5168.716976535614,7139.467765399733,yeaS,WT,0.1,0.1
60,yeaS,136.0404,0.5213989949724769,-0.017225190551556892,109.79408055803655,-3.6272105954960647,214.1176482920322,207.03422049449,210.5759343932611,yeaS,WT,0.1,0.1
61,yeaS,138.9798,0.058729684992066516,0.058729684992066516,41.91774333911142,41.91774333911142,674.1689858834372,753.3116261707178,713.7403060270775,yeaS,WT,0.9,0.9
62,yeaS,139.976,0.4480790358342687,0.4480790358342687,793.2554758598684,793.2554758598684,1997.545229497225,1543.149212423822,1770.3472209605234,yeaS,WT,0.3,0.3
63,yeaS,142.0873,0.1795168710193913,0.15427561561222256,16.611724516250128,14.2760065478654,87.39437150256026,97.67708637123191,92.53572893689608,yeaS,WT,0.5,0.5
64,yeaS,143.0714,0.283455960596433,0.283455960596433,267.52808897792767,267.52808897792767,1021.760455240699,865.8561495751546,943.8083024079268,yeaS,WT,0.5,0.5
65,yeaS,143.108,0.6442680752575649,0.6442680752575649,933.21698736705,933.21698736705,1703.0510039941205,1193.9324822479055,1448.4917431210129,yeaS,WT,0.3,0.2
66,yeaS,144.031,0.14045843496129162,0.06016219445513149,56.88772313436877,24.366569813075067,383.2850344810278,426.7442549674305,405.01464472422913,yeaS,WT,0.7,0.7
67,yeaS,145.0145,0.21786265089318413,0.21786265089318413,37.05611246750836,37.05611246750836,171.93068482325972,168.2479765084304,170.08933066584507,yeaS,WT,0.9,0.9
68,yeaS,145.0508,0.21531084918186996,-0.0023331167802746527,769.4306377853999,-8.337580475372095,4134.97216543159,3012.18870183593,3573.5804336337596,yeaS,WT,0.7,0.5
69,yeaS,145.0621,0.5336838943480688,0.5336838943480688,537.0080390366494,537.0080390366494,1070.5906005260208,941.8667538134471,1006.2286771697339,yeaS,WT,0.0,0.0
70,yeaS,145.0986,0.7616548478728415,-0.5572040233954779,858.4590384587937,-628.0230887853702,1204.0356301876284,1050.1587489496094,1127.097189568619,yeaS,WT,0.0,0.0
71,yeaS,145.1098,0.7093111768910362,-0.629276507894421,142.50366724217113,-126.42435789232987,234.54354664080452,167.26505834065185,200.90430249072818,yeaS,WT,0.0,0.0
